year,applicant_id,grade_id,program_id,ranking,quota_id,priority_profile,assignment_order,status
2025,28224324,0,2046,1,1,460,4,ListaPriorizados
2025,28225376,0,2046,1,1,458,5,ListaPriorizados
2025,28514271,0,2046,1,1,458,6,ListaPriorizados
2025,27843499,9,2047,1,1,483,1,ListaPriorizados
2025,27802515,9,2047,1,1,467,2,ListaPriorizados
2025,27996815,8,2048,1,1,485,1,ListaPriorizados
2025,27996551,8,2048,1,1,458,2,ListaPriorizados
2025,27499589,8,2050,1,1,548,1,ListaPriorizados
2025,27676147,8,2050,1,1,467,2,ListaPriorizados
2025,27882210,8,2051,1,1,458,1,ListaPriorizados
2025,28344632,0,2052,1,1,2186,1,ListaPriorizados
2025,28337097,0,2052,1,1,2089,2,ListaPriorizados
2025,28196325,0,2052,1,1,493,3,ListaPriorizados
2025,28385060,0,2052,1,1,485,4,ListaPriorizados
2025,28360649,0,2052,1,1,476,5,ListaPriorizados
2025,28359466,0,2052,1,1,467,6,ListaPriorizados
2025,28320824,0,2052,1,1,467,7,ListaPriorizados
2025,28354353,0,2052,1,1,286,8,ListaPriorizados
2025,28598604,0,2052,1,1,28,9,ListaPriorizados
2025,28503421,0,2052,1,1,23,10,ListaEspera
2025,28402991,0,2052,1,1,13,11,ListaEspera
2025,27945581,11,2054,1,1,484,1,ListaEspera
2025,27653097,11,2054,1,1,476,2,ListaEspera
2025,27773652,11,2054,1,1,476,3,ListaEspera
2025,27776964,11,2054,1,1,467,4,ListaEspera
2025,28049649,11,2054,1,1,458,5,ListaEspera
2025,27559668,11,2054,1,1,22,6,ListaEspera
2025,27513757,11,2054,1,1,22,7,ListaEspera
2025,28089478,9,2056,1,1,476,1,ListaPriorizados
2025,28320769,0,2057,1,1,467,1,ListaPriorizados
2025,28525718,0,2057,1,1,296,2,ListaPriorizados
2025,28241208,0,2057,1,1,19,3,ListaPriorizados
2025,28104908,9,2058,1,1,476,1,ListaPriorizados
2025,28065575,9,2058,1,1,476,2,ListaPriorizados
2025,27890109,9,2058,1,1,458,3,ListaPriorizados
2025,27557472,9,2058,1,1,32,4,ListaPriorizados
2025,27297005,8,2059,1,1,484,1,ListaPriorizados
2025,27503682,8,2059,1,1,467,2,ListaPriorizados
2025,28335955,0,2060,1,1,467,1,ListaPriorizados
2025,28187879,0,2060,1,1,28,2,ListaPriorizados
2025,27611373,9,2061,1,1,467,1,ListaEspera
2025,27704613,9,2061,1,1,467,2,ListaEspera
2025,27624176,9,2061,1,1,467,3,ListaEspera
2025,100783815,9,2061,1,1,451,4,ListaEspera
2025,27669869,8,2062,1,1,467,1,ListaPriorizados
2025,27991683,8,2062,1,1,467,2,ListaPriorizados
2025,28065075,8,2062,1,1,466,3,ListaPriorizados
2025,27811867,3,2063,1,1,494,1,ListaPriorizados
2025,28033068,3,2063,1,1,476,2,ListaPriorizados
2025,27770668,3,2063,1,1,476,3,ListaPriorizados
2025,27841048,3,2063,1,1,476,4,ListaPriorizados
2025,27859520,3,2063,1,1,467,5,ListaPriorizados
2025,28063745,3,2063,1,1,467,6,ListaPriorizados
2025,27888530,3,2063,1,1,467,7,ListaPriorizados
2025,27888652,3,2063,1,1,458,8,ListaPriorizados
2025,27988361,3,2063,1,1,458,9,ListaPriorizados
2025,27774814,3,2063,1,1,22,10,ListaPriorizados
2025,27952402,3,2063,1,1,14,11,ListaPriorizados
2025,27983226,3,2063,1,1,10,12,ListaPriorizados
2025,27944799,3,2063,1,1,10,13,ListaPriorizados
2025,28067208,3,2063,1,1,3,14,ListaPriorizados
2025,27963742,3,2063,1,1,1,15,ListaPriorizados
2025,27677019,4,2064,1,1,476,1,ListaPriorizados
2025,27617563,4,2064,1,1,467,2,ListaPriorizados
2025,27509491,4,2064,1,1,467,3,ListaPriorizados
2025,27556764,4,2064,1,1,466,4,ListaPriorizados
2025,27631602,4,2064,1,1,457,5,ListaPriorizados
2025,28167141,0,2066,1,1,485,1,ListaPriorizados
2025,28345535,0,2066,1,1,467,2,ListaPriorizados
2025,28225668,0,2066,1,1,458,3,ListaPriorizados
2025,28491198,0,2066,1,1,458,4,ListaPriorizados
2025,28141635,0,2066,1,1,458,5,ListaPriorizados
2025,28579030,0,2066,1,1,314,6,ListaPriorizados
2025,28305370,0,2066,1,1,31,7,ListaPriorizados
2025,27979000,9,2067,1,1,557,1,ListaEspera
2025,28026859,9,2067,1,1,485,2,ListaEspera
2025,28095707,9,2067,1,1,476,3,ListaEspera
2025,28004666,9,2067,1,1,458,4,ListaEspera
2025,28058530,9,2067,1,1,31,5,ListaEspera
2025,27748393,9,2067,1,1,14,6,ListaEspera
2025,27800690,9,2067,1,1,13,7,ListaEspera
2025,28176856,0,2068,1,1,485,1,ListaPriorizados
2025,28123655,0,2068,1,1,476,2,ListaPriorizados
2025,28466526,0,2068,1,1,476,3,ListaPriorizados
2025,28238780,0,2068,1,1,476,4,ListaPriorizados
2025,28203290,0,2068,1,1,475,5,ListaPriorizados
2025,28219234,0,2068,1,1,467,6,ListaPriorizados
2025,28244007,0,2068,1,1,467,7,ListaPriorizados
2025,28300056,0,2068,1,1,467,8,ListaPriorizados
2025,27536682,9,2069,1,1,575,1,ListaPriorizados
2025,28085226,9,2069,1,1,476,2,ListaEspera
2025,27879511,9,2069,1,1,476,3,ListaEspera
2025,27535241,9,2069,1,1,475,4,ListaEspera
2025,27855455,9,2069,1,1,467,5,ListaEspera
2025,27582671,9,2069,1,1,467,6,ListaEspera
2025,27584257,9,2069,1,1,467,7,ListaEspera
2025,27781925,9,2069,1,1,466,8,ListaEspera
2025,28010166,9,2069,1,1,466,9,ListaEspera
2025,27681100,9,2069,1,1,458,10,ListaEspera
2025,28096562,9,2069,1,1,30,11,ListaEspera
2025,27815398,9,2069,1,1,4,12,ListaEspera
2025,28412627,0,2070,1,1,3896,1,ListaPriorizados
2025,28281520,0,2070,1,1,494,2,ListaPriorizados
2025,28535338,0,2070,1,1,475,3,ListaPriorizados
2025,28246473,0,2070,1,1,467,4,ListaPriorizados
2025,28178470,0,2070,1,1,467,5,ListaPriorizados
2025,28170835,0,2070,1,1,467,6,ListaPriorizados
2025,28411663,0,2070,1,1,467,7,ListaPriorizados
2025,28349911,0,2070,1,1,287,8,ListaPriorizados
2025,28517516,0,2070,1,1,10,9,ListaPriorizados
2025,28023651,9,2071,1,1,3896,1,ListaPriorizados
2025,28278019,0,2072,1,1,3887,1,ListaPriorizados
2025,28267207,0,2072,1,1,566,2,ListaPriorizados
2025,28439111,0,2072,1,1,478,3,ListaPriorizados
2025,28220424,0,2072,1,1,476,4,ListaPriorizados
2025,28157835,0,2072,1,1,476,5,ListaPriorizados
2025,28274947,0,2072,1,1,467,6,ListaPriorizados
2025,28454842,0,2072,1,1,466,7,ListaPriorizados
2025,28483715,0,2072,1,1,460,8,ListaPriorizados
2025,28185144,0,2072,1,1,451,9,ListaPriorizados
2025,28392824,0,2072,1,1,287,10,ListaPriorizados
2025,28192266,0,2072,1,1,32,11,ListaPriorizados
2025,28349501,0,2072,1,1,23,12,ListaEspera
2025,28164918,0,2072,1,1,13,13,ListaEspera
2025,28317322,0,2072,1,1,12,14,ListaEspera
2025,28245293,0,2072,1,1,5,15,ListaEspera
2025,28490279,0,2072,1,1,1,16,ListaEspera
2025,27990874,9,2073,1,1,548,1,ListaEspera
2025,27833807,9,2073,1,1,485,2,ListaEspera
2025,27929347,9,2073,1,1,458,3,ListaEspera
2025,27796635,9,2073,1,1,10,4,ListaEspera
2025,28266251,0,2074,1,1,467,1,ListaPriorizados
2025,28336004,0,2074,1,1,467,2,ListaPriorizados
2025,28239000,0,2074,1,1,467,3,ListaPriorizados
2025,28369885,0,2074,1,1,467,4,ListaPriorizados
2025,28179510,0,2074,1,1,466,5,ListaPriorizados
2025,28199777,0,2074,1,1,458,6,ListaPriorizados
2025,28268843,0,2074,1,1,10,7,ListaPriorizados
2025,28457187,0,2074,1,1,1,8,ListaEspera
2025,28025048,8,2076,1,1,485,1,ListaPriorizados
2025,27803075,8,2076,1,1,467,2,ListaPriorizados
2025,28035637,8,2076,1,1,458,3,ListaPriorizados
2025,27359854,8,2076,1,1,458,4,ListaPriorizados
2025,28374285,0,2077,1,1,2177,1,ListaPriorizados
2025,28176324,0,2077,1,1,2080,2,ListaPriorizados
2025,28186285,0,2077,1,1,2080,3,ListaPriorizados
2025,28240227,0,2077,1,1,484,4,ListaPriorizados
2025,100782814,0,2077,1,1,460,5,ListaPriorizados
2025,28053369,0,2077,1,1,458,6,ListaPriorizados
2025,28073558,0,2077,1,1,458,7,ListaPriorizados
2025,28466713,1,2078,1,1,476,1,ListaPriorizados
2025,28473538,1,2078,1,1,467,2,ListaPriorizados
2025,28522792,1,2078,1,1,19,3,ListaPriorizados
2025,28417251,1,2078,1,1,10,4,ListaPriorizados
2025,28160577,2,2079,1,1,3797,1,ListaPriorizados
2025,28326504,2,2079,1,1,485,2,ListaPriorizados
2025,28112168,2,2079,1,1,475,3,ListaPriorizados
2025,28288138,2,2079,1,1,467,4,ListaPriorizados
2025,28294254,2,2079,1,1,460,5,ListaPriorizados
2025,28198125,2,2079,1,1,458,6,ListaPriorizados
2025,28451660,2,2079,1,1,451,7,ListaPriorizados
2025,28358311,2,2079,1,1,10,8,ListaPriorizados
2025,28358322,2,2079,1,1,10,9,ListaPriorizados
2025,28230762,2,2079,1,1,10,10,ListaPriorizados
2025,28386254,2,2079,1,1,1,11,ListaPriorizados
2025,27796554,3,2080,1,1,467,1,ListaPriorizados
2025,100782798,3,2080,1,1,460,2,ListaPriorizados
2025,27991890,3,2080,1,1,460,3,ListaPriorizados
2025,27998334,3,2080,1,1,458,4,ListaPriorizados
2025,27929146,3,2080,1,1,458,5,ListaPriorizados
2025,100786186,3,2080,1,1,451,6,ListaPriorizados
2025,27810051,3,2080,1,1,32,7,ListaPriorizados
2025,28038261,3,2080,1,1,12,8,ListaPriorizados
2025,27822261,3,2080,1,1,12,9,ListaPriorizados
2025,28116360,3,2080,1,1,11,10,ListaPriorizados
2025,27763564,9,2082,1,1,476,1,ListaPriorizados
2025,27784113,9,2082,1,1,467,2,ListaPriorizados
2025,100787170,9,2082,1,1,460,3,ListaPriorizados
2025,28086733,9,2082,1,1,458,4,ListaPriorizados
2025,28444520,0,2083,1,1,2267,1,ListaPriorizados
2025,28379195,0,2083,1,1,2083,2,ListaPriorizados
2025,28335883,0,2083,1,1,476,3,ListaPriorizados
2025,28197184,0,2083,1,1,467,4,ListaPriorizados
2025,28282320,0,2083,1,1,458,5,ListaPriorizados
2025,28320565,0,2083,1,1,28,6,ListaPriorizados
2025,27578295,9,2084,1,1,476,1,ListaPriorizados
2025,27995420,9,2084,1,1,467,2,ListaEspera
2025,27998639,9,2084,1,1,467,3,ListaEspera
2025,27838435,9,2084,1,1,467,4,ListaEspera
2025,28099773,9,2084,1,1,458,5,ListaEspera
2025,28039448,9,2084,1,1,12,6,ListaEspera
2025,27755572,8,2085,1,1,467,1,ListaPriorizados
2025,27765830,8,2085,1,1,14,2,ListaPriorizados
2025,27889905,8,2086,1,1,476,1,ListaPriorizados
2025,28114488,8,2086,1,1,10,2,ListaPriorizados
2025,27870692,8,2087,1,1,2177,1,ListaPriorizados
2025,27993581,8,2087,1,1,467,2,ListaPriorizados
2025,28039669,8,2088,1,1,2258,1,ListaPriorizados
2025,27763039,8,2088,1,1,476,2,ListaPriorizados
2025,28358646,0,2089,1,1,2176,1,ListaPriorizados
2025,28136145,0,2089,1,1,485,2,ListaPriorizados
2025,28121327,0,2089,1,1,474,3,ListaPriorizados
2025,28223386,0,2089,1,1,458,4,ListaPriorizados
2025,28138143,0,2089,1,1,13,5,ListaPriorizados
2025,27573853,9,2090,1,1,485,1,ListaEspera
2025,27896643,9,2090,1,1,476,2,ListaEspera
2025,28100099,9,2090,1,1,476,3,ListaEspera
2025,27564281,9,2090,1,1,467,4,ListaEspera
2025,27949747,9,2090,1,1,23,5,ListaEspera
2025,27543192,9,2090,1,1,21,6,ListaEspera
2025,27766935,9,2091,1,1,28,1,ListaPriorizados
2025,28422431,9,2091,1,1,28,2,ListaPriorizados
2025,27479527,8,2092,1,1,467,1,ListaPriorizados
2025,27267612,8,2092,1,1,467,2,ListaPriorizados
2025,27995627,8,2092,1,1,458,3,ListaPriorizados
2025,27631799,8,2092,1,1,458,4,ListaEspera
2025,28049105,8,2092,1,1,10,5,ListaEspera
2025,28215822,0,2093,1,1,451,1,ListaPriorizados
2025,27794298,3,2094,1,1,485,1,ListaPriorizados
2025,28103072,3,2094,1,1,476,2,ListaPriorizados
2025,28030915,3,2094,1,1,476,3,ListaPriorizados
2025,100742364,3,2094,1,1,451,4,ListaPriorizados
2025,27964373,3,2094,1,1,13,5,ListaPriorizados
2025,28354292,0,2096,1,1,3995,1,ListaPriorizados
2025,28172751,0,2096,1,1,2186,2,ListaPriorizados
2025,28143741,0,2096,1,1,476,3,ListaPriorizados
2025,28180909,0,2096,1,1,467,4,ListaPriorizados
2025,28329482,0,2096,1,1,467,5,ListaPriorizados
2025,28472434,0,2096,1,1,458,6,ListaPriorizados
2025,28151603,0,2096,1,1,197,7,ListaPriorizados
2025,28476887,0,2096,1,1,13,8,ListaPriorizados
2025,27946797,9,2097,1,1,485,1,ListaPriorizados
2025,27801640,9,2097,1,1,476,2,ListaPriorizados
2025,28075535,9,2097,1,1,476,3,ListaPriorizados
2025,27811092,9,2097,1,1,476,4,ListaPriorizados
2025,27933289,9,2097,1,1,467,5,ListaEspera
2025,28070828,9,2097,1,1,467,6,ListaEspera
2025,27695074,9,2097,1,1,467,7,ListaEspera
2025,27893225,9,2097,1,1,467,8,ListaEspera
2025,27703662,9,2097,1,1,21,9,ListaEspera
2025,27870646,9,2098,1,1,2176,1,ListaPriorizados
2025,27817571,9,2098,1,1,2168,2,ListaPriorizados
2025,28046088,9,2098,1,1,2161,3,ListaPriorizados
2025,27763986,9,2098,1,1,566,4,ListaPriorizados
2025,27854761,9,2098,1,1,494,5,ListaPriorizados
2025,27954665,9,2098,1,1,485,6,ListaPriorizados
2025,28109488,9,2098,1,1,476,7,ListaPriorizados
2025,27814610,9,2098,1,1,476,8,ListaPriorizados
2025,27929440,9,2098,1,1,476,9,ListaPriorizados
2025,27994967,9,2098,1,1,476,10,ListaPriorizados
2025,27773514,9,2098,1,1,475,11,ListaPriorizados
2025,28062978,9,2098,1,1,467,12,ListaPriorizados
2025,27811894,9,2098,1,1,467,13,ListaPriorizados
2025,27877075,9,2098,1,1,466,14,ListaPriorizados
2025,28042143,9,2098,1,1,466,15,ListaPriorizados
2025,27951549,9,2098,1,1,458,16,ListaPriorizados
2025,100751619,9,2098,1,1,451,17,ListaEspera
2025,27762038,9,2098,1,1,23,18,ListaEspera
2025,28009923,9,2098,1,1,21,19,ListaEspera
2025,27775454,9,2098,1,1,21,20,ListaEspera
2025,27995140,9,2098,1,1,12,21,ListaEspera
2025,28254964,0,2099,1,1,2080,1,ListaPriorizados
2025,28557552,0,2099,1,1,2080,2,ListaPriorizados
2025,28208238,0,2099,1,1,484,3,ListaPriorizados
2025,28448734,0,2099,1,1,476,4,ListaPriorizados
2025,28440215,0,2099,1,1,467,5,ListaPriorizados
2025,28287810,0,2099,1,1,467,6,ListaPriorizados
2025,28440502,0,2099,1,1,465,7,ListaPriorizados
2025,28495121,0,2099,1,1,458,8,ListaPriorizados
2025,28122100,0,2099,1,1,10,9,ListaPriorizados
2025,28192042,0,2099,1,1,1,10,ListaPriorizados
2025,27772670,9,2100,1,1,485,1,ListaPriorizados
2025,27920363,9,2100,1,1,474,2,ListaPriorizados
2025,28020313,9,2100,1,1,467,3,ListaPriorizados
2025,27855676,9,2100,1,1,467,4,ListaPriorizados
2025,27775614,9,2100,1,1,458,5,ListaPriorizados
2025,27943381,9,2100,1,1,458,6,ListaPriorizados
2025,27680089,9,2100,1,1,458,7,ListaPriorizados
2025,27672054,9,2100,1,1,458,8,ListaPriorizados
2025,27992718,9,2100,1,1,458,9,ListaPriorizados
2025,27952549,9,2100,1,1,458,10,ListaPriorizados
2025,28103621,9,2100,1,1,19,11,ListaEspera
2025,27690680,8,2101,1,1,557,1,ListaPriorizados
2025,27727530,8,2101,1,1,476,2,ListaPriorizados
2025,27613449,8,2101,1,1,467,3,ListaPriorizados
2025,27881132,8,2102,1,1,14,1,ListaPriorizados
2025,28096089,8,2102,1,1,10,2,ListaPriorizados
2025,27752441,8,2103,1,1,3806,1,ListaPriorizados
2025,28105056,8,2103,1,1,2186,2,ListaPriorizados
2025,27963006,8,2103,1,1,484,3,ListaPriorizados
2025,100786255,8,2103,1,1,478,4,ListaEspera
2025,27660015,8,2103,1,1,467,5,ListaEspera
2025,27612309,8,2103,1,1,467,6,ListaEspera
2025,28105198,8,2103,1,1,28,7,ListaEspera
2025,27889988,8,2103,1,1,10,8,ListaEspera
2025,28224700,0,2104,1,1,2186,1,ListaPriorizados
2025,28225343,0,2104,1,1,494,2,ListaPriorizados
2025,28111052,0,2104,1,1,476,3,ListaPriorizados
2025,28396995,0,2104,1,1,476,4,ListaPriorizados
2025,100223167,0,2104,1,1,460,5,ListaPriorizados
2025,28519422,0,2104,1,1,460,6,ListaPriorizados
2025,28239452,0,2104,1,1,451,7,ListaPriorizados
2025,28122710,0,2104,1,1,23,8,ListaPriorizados
2025,28285101,0,2104,1,1,19,9,ListaPriorizados
2025,27784286,3,2105,1,1,484,1,ListaPriorizados
2025,28076942,3,2105,1,1,466,2,ListaPriorizados
2025,100224398,3,2105,1,1,460,3,ListaPriorizados
2025,28085717,3,2105,1,1,458,4,ListaPriorizados
2025,27978764,3,2105,1,1,457,5,ListaPriorizados
2025,100223170,3,2105,1,1,451,6,ListaPriorizados
2025,27981109,3,2105,1,1,295,7,ListaPriorizados
2025,28036589,3,2105,1,1,32,8,ListaPriorizados
2025,28036610,3,2105,1,1,32,9,ListaPriorizados
2025,28071566,3,2105,1,1,14,10,ListaPriorizados
2025,27696960,4,2106,1,1,3887,1,ListaPriorizados
2025,27628510,4,2106,1,1,467,2,ListaPriorizados
2025,27583459,4,2106,1,1,21,3,ListaPriorizados
2025,28223932,0,2107,1,1,467,1,ListaPriorizados
2025,28129329,0,2107,1,1,12,2,ListaPriorizados
2025,27817570,8,2108,1,1,467,1,ListaPriorizados
2025,27817557,8,2108,1,1,467,2,ListaPriorizados
2025,28100679,8,2108,1,1,460,3,ListaPriorizados
2025,27686787,8,2108,1,1,458,4,ListaPriorizados
2025,28038773,8,2108,1,1,458,5,ListaPriorizados
2025,28031890,8,2108,1,1,451,6,ListaEspera
2025,27868028,8,2109,1,1,2195,1,ListaPriorizados
2025,27992676,8,2109,1,1,2168,2,ListaPriorizados
2025,27884014,8,2109,1,1,548,3,ListaPriorizados
2025,27947072,8,2109,1,1,485,4,ListaPriorizados
2025,27832574,8,2109,1,1,485,5,ListaPriorizados
2025,27832616,8,2109,1,1,476,6,ListaPriorizados
2025,27994614,8,2109,1,1,476,7,ListaPriorizados
2025,28050385,8,2109,1,1,476,8,ListaPriorizados
2025,27863257,8,2109,1,1,476,9,ListaPriorizados
2025,27639347,8,2109,1,1,474,10,ListaPriorizados
2025,100785056,8,2109,1,1,469,11,ListaPriorizados
2025,27604641,8,2109,1,1,467,12,ListaPriorizados
2025,27951362,8,2109,1,1,467,13,ListaPriorizados
2025,27803223,8,2109,1,1,467,14,ListaPriorizados
2025,27535459,8,2109,1,1,467,15,ListaPriorizados
2025,27983227,8,2109,1,1,465,16,ListaPriorizados
2025,100785267,8,2109,1,1,460,17,ListaPriorizados
2025,27868024,8,2109,1,1,458,18,ListaPriorizados
2025,27727416,8,2109,1,1,458,19,ListaEspera
2025,27695247,8,2109,1,1,458,20,ListaEspera
2025,27823035,8,2109,1,1,458,21,ListaEspera
2025,27813397,8,2109,1,1,457,22,ListaEspera
2025,27758483,8,2109,1,1,23,23,ListaEspera
2025,27968923,8,2109,1,1,13,24,ListaEspera
2025,28058820,8,2110,1,1,484,1,ListaPriorizados
2025,28107866,8,2110,1,1,476,2,ListaPriorizados
2025,27270501,8,2110,1,1,475,3,ListaPriorizados
2025,27870734,8,2110,1,1,475,4,ListaPriorizados
2025,27627902,8,2110,1,1,467,5,ListaPriorizados
2025,27999850,8,2110,1,1,467,6,ListaPriorizados
2025,100723353,8,2110,1,1,460,7,ListaPriorizados
2025,28042045,8,2110,1,1,458,8,ListaPriorizados
2025,27946939,8,2110,1,1,458,9,ListaPriorizados
2025,27870346,8,2110,1,1,458,10,ListaPriorizados
2025,28077096,8,2110,1,1,458,11,ListaEspera
2025,27771506,8,2110,1,1,31,12,ListaEspera
2025,27876733,8,2110,1,1,28,13,ListaEspera
2025,27779312,8,2110,1,1,21,14,ListaEspera
2025,28090547,8,2110,1,1,14,15,ListaEspera
2025,28062466,8,2110,1,1,14,16,ListaEspera
2025,27812903,8,2110,1,1,12,17,ListaEspera
2025,28077451,8,2111,1,1,485,1,ListaPriorizados
2025,27993576,8,2111,1,1,475,2,ListaPriorizados
2025,28091248,8,2111,1,1,467,3,ListaPriorizados
2025,27648158,8,2111,1,1,458,4,ListaPriorizados
2025,27954795,8,2111,1,1,458,5,ListaPriorizados
2025,100784173,8,2111,1,1,451,6,ListaPriorizados
2025,27818305,8,2112,1,1,476,1,ListaPriorizados
2025,100751238,8,2112,1,1,451,2,ListaPriorizados
2025,28010401,8,2112,1,1,28,3,ListaPriorizados
2025,28209534,0,2113,1,1,467,1,ListaPriorizados
2025,27998623,3,2115,1,1,485,1,ListaPriorizados
2025,27795194,1,2119,1,1,485,1,ListaPriorizados
2025,28463706,1,2119,1,1,458,2,ListaPriorizados
2025,28494569,1,2119,1,1,28,3,ListaPriorizados
2025,28383966,1,2119,1,1,10,4,ListaPriorizados
2025,28061401,2,2120,1,1,631,1,ListaPriorizados
2025,28243104,2,2120,1,1,475,2,ListaPriorizados
2025,28102645,2,2120,1,1,467,3,ListaPriorizados
2025,28374252,2,2120,1,1,466,4,ListaPriorizados
2025,28129133,2,2120,1,1,465,5,ListaPriorizados
2025,28252266,2,2120,1,1,458,6,ListaEspera
2025,27538906,9,2121,1,1,476,1,ListaPriorizados
2025,27945728,9,2121,1,1,460,2,ListaPriorizados
2025,27767696,9,2121,1,1,458,3,ListaPriorizados
2025,27761201,9,2121,1,1,10,4,ListaPriorizados
2025,28350756,1,2122,1,1,4004,1,ListaPriorizados
2025,28132719,1,2122,1,1,3995,2,ListaPriorizados
2025,28439424,1,2122,1,1,2175,3,ListaPriorizados
2025,28494953,1,2122,1,1,467,4,ListaPriorizados
2025,28202194,2,2123,1,1,476,1,ListaPriorizados
2025,28246188,2,2123,1,1,466,2,ListaPriorizados
2025,28116623,2,2123,1,1,458,3,ListaPriorizados
2025,28192466,2,2123,1,1,458,4,ListaPriorizados
2025,28302544,2,2123,1,1,458,5,ListaPriorizados
2025,27822952,3,2124,1,1,485,1,ListaPriorizados
2025,27932387,3,2124,1,1,467,2,ListaPriorizados
2025,28088259,3,2124,1,1,465,3,ListaPriorizados
2025,28088242,3,2124,1,1,465,4,ListaEspera
2025,27982657,3,2124,1,1,458,5,ListaEspera
2025,28070170,3,2124,1,1,22,6,ListaEspera
2025,28038884,3,2124,1,1,3,7,ListaEspera
2025,27681787,4,2125,1,1,484,1,ListaPriorizados
2025,28437844,0,2126,1,1,98,1,ListaPriorizados
2025,27745624,9,2127,1,1,485,1,ListaPriorizados
2025,27598187,9,2127,1,1,476,2,ListaPriorizados
2025,28354450,0,2128,1,1,2186,1,ListaPriorizados
2025,28103697,0,2128,1,1,476,2,ListaPriorizados
2025,28528562,0,2128,1,1,467,3,ListaPriorizados
2025,28175075,0,2128,1,1,19,4,ListaPriorizados
2025,27770981,9,2129,1,1,475,1,ListaPriorizados
2025,27987219,9,2129,1,1,467,2,ListaPriorizados
2025,41659630,0,2130,1,1,3781,1,ListaPriorizados
2025,28438415,0,2130,1,1,2170,2,ListaPriorizados
2025,28384175,0,2130,1,1,557,3,ListaPriorizados
2025,28356136,0,2130,1,1,476,4,ListaPriorizados
2025,28425932,0,2130,1,1,476,5,ListaPriorizados
2025,28163985,0,2130,1,1,456,6,ListaPriorizados
2025,28318650,0,2130,1,1,23,7,ListaPriorizados
2025,28193324,0,2130,1,1,21,8,ListaPriorizados
2025,28254903,0,2130,1,1,10,9,ListaPriorizados
2025,27966499,9,2131,1,1,575,1,ListaEspera
2025,27985928,9,2131,1,1,485,2,ListaEspera
2025,27762260,9,2131,1,1,485,3,ListaEspera
2025,27777552,9,2131,1,1,476,4,ListaEspera
2025,28004242,9,2131,1,1,476,5,ListaEspera
2025,27939189,9,2131,1,1,467,6,ListaEspera
2025,27759379,9,2131,1,1,466,7,ListaEspera
2025,41284735,9,2131,1,1,460,8,ListaEspera
2025,28100728,9,2131,1,1,23,9,ListaEspera
2025,28065081,9,2131,1,1,22,10,ListaEspera
2025,27802277,9,2131,1,1,14,11,ListaEspera
2025,28102659,9,2131,1,1,1,12,ListaEspera
2025,27945602,8,2132,1,1,485,1,ListaPriorizados
2025,27876575,8,2132,1,1,476,2,ListaPriorizados
2025,27842944,8,2132,1,1,467,3,ListaPriorizados
2025,27639098,8,2132,1,1,467,4,ListaPriorizados
2025,27987671,8,2132,1,1,466,5,ListaPriorizados
2025,27620864,8,2132,1,1,458,6,ListaPriorizados
2025,27875000,8,2133,1,1,467,1,ListaPriorizados
2025,27611636,8,2133,1,1,465,2,ListaPriorizados
2025,27810909,8,2133,1,1,458,3,ListaPriorizados
2025,28134575,2,2135,1,1,3,1,ListaPriorizados
2025,27915239,3,2136,1,1,19,1,ListaPriorizados
2025,27770492,3,2136,1,1,10,2,ListaPriorizados
2025,27715573,4,2137,1,1,28,1,ListaEspera
2025,27557575,4,2137,1,1,14,2,ListaEspera
2025,28112149,0,2138,1,1,3815,1,ListaPriorizados
2025,28244542,0,2138,1,1,2186,2,ListaPriorizados
2025,28330113,0,2138,1,1,2186,3,ListaPriorizados
2025,28195750,0,2138,1,1,2093,4,ListaPriorizados
2025,28384487,0,2138,1,1,2073,5,ListaPriorizados
2025,28303563,0,2138,1,1,485,6,ListaPriorizados
2025,28406597,0,2138,1,1,485,7,ListaPriorizados
2025,28351834,0,2138,1,1,485,8,ListaPriorizados
2025,28388139,0,2138,1,1,484,9,ListaPriorizados
2025,28146148,0,2138,1,1,484,10,ListaPriorizados
2025,28303512,0,2138,1,1,483,11,ListaPriorizados
2025,28189296,0,2138,1,1,478,12,ListaPriorizados
2025,28512660,0,2138,1,1,476,13,ListaPriorizados
2025,28390325,0,2138,1,1,476,14,ListaPriorizados
2025,28327908,0,2138,1,1,476,15,ListaPriorizados
2025,28303537,0,2138,1,1,474,16,ListaPriorizados
2025,28327470,0,2138,1,1,469,17,ListaPriorizados
2025,28232094,0,2138,1,1,467,18,ListaPriorizados
2025,28359404,0,2138,1,1,467,19,ListaPriorizados
2025,28479951,0,2138,1,1,460,20,ListaPriorizados
2025,28378444,0,2138,1,1,458,21,ListaEspera
2025,28155452,0,2138,1,1,32,22,ListaEspera
2025,27860787,0,2138,1,1,28,23,ListaEspera
2025,28257680,0,2138,1,1,28,24,ListaEspera
2025,28385156,0,2138,1,1,28,25,ListaEspera
2025,28386980,0,2138,1,1,23,26,ListaEspera
2025,28215337,0,2138,1,1,19,27,ListaEspera
2025,28370699,0,2138,1,1,14,28,ListaEspera
2025,28320039,0,2138,1,1,10,29,ListaEspera
2025,28458052,1,2139,1,1,2080,1,ListaPriorizados
2025,28458016,1,2139,1,1,485,2,ListaPriorizados
2025,28393850,1,2139,1,1,476,3,ListaPriorizados
2025,28407622,1,2139,1,1,467,4,ListaPriorizados
2025,28410055,1,2139,1,1,467,5,ListaPriorizados
2025,28431210,1,2139,1,1,467,6,ListaPriorizados
