iter,applicant_id,program_id,quota_id,ranking,score
1,27518542,3511,1,1,26036.29921
1,27518700,1158,1,1,29447.23631
1,27518711,1925,1,1,26027.31608
1,27518920,4861,1,1,27737.43528
1,27518963,7216,1,1,26044.1542
1,27518970,1624,1,1,26045.28373
1,27518994,4964,1,1,26018.08979
1,27519164,1783,1,1,26018.65033
1,27519392,3614,1,1,26045.07218
1,27519650,2406,1,1,26034.51589
1,27519651,4273,1,1,26036.56647
1,27519653,2447,1,1,26018.24411
1,27519711,7560,1,1,26027.37075
1,27519716,4856,1,1,26036.44399
1,27519747,6074,1,1,26036.28234
1,27519761,4836,1,1,26036.35127
1,27519781,2286,1,1,26018.58656
1,27519863,3440,1,1,26018.11362
