program_id,upper_cutoff,lower_cutoff,not_filled,iter
129,6.10856,30.033079999999998,False,51
130,35.13377,35.09305,False,51
131,4.06696,5.08085,False,51
133,3.02398,5.10777,False,51
134,4.05267,5.10143,False,51
135,2.14703,4.09738,False,51
136,4.02331,4.13389,False,51
137,4.06872,5.1403,False,51
139,5.0606,5.0611,False,51
140,4.00943,3.10174,False,51
141,6.10831,2.07912,False,51
142,3.04856,3.01209,False,51
143,1.01281,5.0879,False,51
144,4.13276,5.04311,False,51
145,30.13157,1.0,False,51
146,1.0,1.0,True,51
147,2.03165,1.0,False,51
148,1.0,1.0,True,51
149,1.0,18.13543,True,51
150,35.14416,1.0,False,51
151,1.0,1.04127,True,51
153,6.12424,6.10449,False,51
154,6.02687,23.06539,False,51
155,4.06855,23.04117,False,51
156,6.02498,5.14672,False,51
157,1.12023,5.10504,False,51
158,4.08874,18.12864,False,51
159,1.09559,23.10663,False,51
160,4.0588,23.13942,False,51
161,4.09643,18.09185,False,51
162,34.10181,29.07641,False,51
164,5.01652,37.05735,False,51
165,35.01689,6.04495,False,51
166,35.03694,30.13494,False,51
167,6.13978,5.00388,False,51
168,35.14425,1.0,False,51
169,35.12922,30.03634,False,51
173,6.01114,29.10044,False,51
175,3.12776,3.01152,False,51
176,5.0294,5.14439,False,51
177,6.11944,30.07609,False,51
178,34.00509,35.01352,False,51
179,6.13341,34.13337,False,51
180,28.12931,28.10736,False,51
181,33.14481,35.0587,False,51
182,6.13963,10.10338,False,51
183,6.09981,35.1061,False,51
184,6.05548,37.05331,False,51
185,6.14541,28.12753,False,51
186,6.08486,37.05537,False,51
188,1.13493,30.14593,False,51
189,34.14295,34.12854,False,51
190,6.12499,23.08352,False,51
191,6.07431,30.08621,False,51
192,6.10403,25.08201,False,51
193,36.04512,35.10512,False,51
194,6.09953,25.05376,False,51
195,6.0561,28.14373,False,51
197,2.08475,30.0461,False,51
198,6.07042,25.06627,False,51
199,6.13811,30.12992,False,51
200,6.12787,6.11166,False,51
201,6.054,5.13709,False,51
202,37.04331,37.0393,False,51
203,30.05087,30.14489,False,51
204,2.04074,30.09484,False,51
206,2.10401,30.00703,False,51
207,6.10817,28.0259,False,51
208,5.09426,5.12257,False,51
209,28.03689,28.06426,False,51
210,28.08902,28.14261,False,51
211,33.05017,28.11886,False,51
212,5.00668,4.10731,False,51
213,5.08983,13.08825,False,51
216,6.11123,28.0898,False,51
217,6.13522,29.00404,False,51
218,6.05353,30.02116,False,51
219,6.09468,25.02902,False,51
222,5.1436,28.04245,False,51
225,33.09294,33.07723,False,51
226,6.08289,35.11573,False,51
227,34.08936,37.1306,False,51
229,33.07372,33.115,False,51
230,33.03721,33.04225,False,51
233,6.01137,30.09383,False,51
234,33.01756,30.14079,False,51
235,33.04845,30.03477,False,51
236,4.04111,4.12899,False,51
237,6.02077,5.08637,False,51
242,4.01319,24.12119,False,51
243,6.07031,6.06757,False,51
251,34.12343,34.09855,False,51
252,6.07755,28.01149,False,51
253,4.03049,30.14231,False,51
254,1.08256,4.1372,False,51
255,3.06683,13.09043,False,51
256,2.06373,30.02755,False,51
257,4.1335,20.02775,False,51
258,5.01165,18.10538,False,51
259,33.03858,5.09758,False,51
260,5.00782,5.0829,False,51
262,1.08641,36.13735,False,51
263,4.03311,6.01894,False,51
264,6.0647,29.00236,False,51
265,5.13145,6.02668,False,51
270,33.01855,6.09087,False,51
271,6.10081,28.06274,False,51
272,6.07625,5.1438,False,51
273,6.00229,5.12381,False,51
274,6.02393,5.10927,False,51
275,33.07818,6.05781,False,51
280,3.08419,5.08102,False,51
289,5.14017,29.01359,False,51
290,6.07931,6.10683,False,51
291,6.14053,6.1384,False,51
292,5.14686,6.06495,False,51
293,15.11279,30.10367,False,51
294,10.06082,6.10246,False,51
295,25.13937,36.14504,False,51
296,20.07509,4.0341,False,51
297,6.04039,35.11345,False,51
298,2.09896,33.12422,False,51
299,6.04863,34.0353,False,51
300,4.02473,33.11425,False,51
301,4.03859,33.13149,False,51
302,5.09655,35.03969,False,51
303,5.01754,33.06834,False,51
308,5.03592,31.03815,False,51
317,3.12391,22.07549,False,51
318,6.01206,36.127,False,51
319,5.09309,30.14339,False,51
320,4.12891,27.05067,False,51
321,4.11939,34.01564,False,51
322,5.07296,18.05304,False,51
323,2.05158,17.12938,False,51
324,2.03728,23.03734,False,51
325,2.09789,25.0301,False,51
326,3.1069,18.0768,False,51
328,5.13828,25.04925,False,51
329,6.13651,31.14581,False,51
330,6.04462,30.01098,False,51
331,5.00903,20.0046,False,51
332,5.12135,30.08182,False,51
333,33.05842,30.02737,False,51
334,6.08873,6.08635,False,51
335,5.07892,30.10937,False,51
336,5.01778,30.12202,False,51
337,6.01508,25.06508,False,51
339,5.14319,28.09679,False,51
340,1.0,1.04193,True,51
341,1.0,25.04315,True,51
342,36.03468,5.01801,False,51
343,1.0,1.0,True,51
346,6.0244,27.12798,False,51
347,6.09405,33.03906,False,51
348,6.03005,27.01453,False,51
349,2.0527,25.07093,False,51
350,6.12349,29.13353,False,51
351,6.10628,25.00527,False,51
352,6.13119,34.05873,False,51
353,34.076,37.0524,False,51
354,34.10834,34.03407,False,51
355,5.01495,23.14357,False,51
357,5.09465,29.10459,False,51
358,6.01194,28.11419,False,51
359,6.00379,32.02383,False,51
361,6.05348,25.09186,False,51
363,35.09975,35.07336,False,51
364,35.09899,35.07964,False,51
365,3.07651,23.11982,False,51
366,5.10235,5.09941,False,51
367,35.06248,35.00775,False,51
370,6.0732099999999996,28.03729,False,51
371,6.11715,33.03079,False,51
372,6.14165,33.02171,False,51
373,6.01896,6.12786,False,51
374,1.10281,37.00184,False,51
375,5.07432,23.08839,False,51
376,6.04005,5.0047,False,51
377,2.03464,1.0,False,51
378,33.1397,28.12048,False,51
379,28.02988,5.12816,False,51
380,34.00357,33.07325,False,51
381,6.0502,5.03835,False,51
383,5.04676,30.08428,False,51
384,6.07268,30.01616,False,51
385,3.0914,25.10097,False,51
386,1.01941,27.01384,False,51
387,1.017,34.05927,False,51
388,2.10093,5.03413,False,51
389,2.07098,7.04737,False,51
390,3.1199,27.02162,False,51
391,5.10748,23.12779,False,51
394,5.05774,30.09644,False,51
395,35.07534,2.07327,False,51
396,35.0582,3.0125,False,51
397,35.09478,4.14557,False,51
398,35.03303,33.00172,False,51
403,6.00857,19.06776,False,51
404,35.06246,34.07729,False,51
405,35.10147,5.14105,False,51
406,6.00751,4.06103,False,51
407,29.02076,28.02788,False,51
408,1.0,4.02199,True,51
412,10.05506,34.12268,False,51
413,15.0174,30.07294,False,51
414,10.10611,31.1302,False,51
415,30.13975,28.10194,False,51
416,33.05367,20.09974,False,51
417,6.1364,28.0195,False,51
418,35.04598,35.03917,False,51
419,33.12857,33.10966,False,51
420,33.06669,33.025,False,51
421,33.09618,33.05765,False,51
422,28.13603,30.1139,False,51
423,6.1232,23.03581,False,51
425,5.106,37.02764,False,51
426,6.05687,33.04882,False,51
427,6.07445,6.13075,False,51
428,33.11862,33.13169,False,51
429,33.05104,28.00227,False,51
1,6.06101,23.11408,False,52
3,4.07406,4.0275,False,52
5,6.03031,37.02479,False,52
6,5.13495,33.11094,False,52
7,4.01709,1.0,False,52
9,5.06265,5.13386,False,52
10,5.13393,4.10535,False,52
11,6.00954,1.0,False,52
13,6.09857,6.08552,False,52
17,6.03577,28.05368,False,52
18,6.05956,6.09504,False,52
19,1.0,33.12912,True,52
21,6.0759,18.02275,False,52
22,6.13213,6.12921,False,52
25,6.02991,19.064,False,52
29,4.03358,5.14499,False,52
30,6.05927,6.13334,False,52
69,2.00621,24.09252,False,52
70,28.10927,23.00705,False,52
71,6.07653,28.01003,False,52
72,33.08431,33.0634,False,52
73,28.01531,28.03776,False,52
74,33.05864,33.03708,False,52
75,34.09035,33.14471,False,52
76,6.14542,28.00326,False,52
77,18.09313,6.13069,False,52
78,6.01891,29.04547,False,52
79,6.07945,6.06083,False,52
82,6.01082,29.03955,False,52
83,3.03512,18.09028,False,52
84,33.08836,1.0,False,52
85,2.0112,1.0,False,52
86,1.0,29.08081,True,52
91,5.12101,5.14363,False,52
92,6.04571,6.04336,False,52
93,6.11845,23.1298,False,52
95,4.002,5.10013,False,52
98,5.1345,30.04494,False,52
99,22.07395,34.097409999999996,False,52
100,6.08505,35.0004,False,52
101,5.04529,23.08494,False,52
103,6.13085,25.01707,False,52
104,6.02233,30.14417,False,52
106,3.13446,28.13431,False,52
107,4.09909,26.00038,False,52
109,6.12917,34.06738,False,52
110,6.09458,28.00212,False,52
111,3.12342,33.02326,False,52
112,4.03004,22.04633,False,52
113,5.02096,28.13596,False,52
114,2.05784,5.05895,False,52
115,6.00387,5.14224,False,52
116,3.0213,28.14075,False,52
117,3.12,5.05542,False,52
118,2.04852,18.11624,False,52
120,2.0547,34.05647,False,52
121,3.06211,5.14399,False,52
122,2.03456,5.11456,False,52
123,2.14012,6.07785,False,52
124,2.00914,37.06822,False,52
125,35.05022,34.10598,False,52
126,35.07261,30.13148,False,52
127,6.04873,24.03705,False,52
128,4.01607,30.13825,False,52
129,6.08484,30.08178,False,52
130,35.13853,35.06191,False,52
131,4.05625,5.11099,False,52
133,3.12326,5.12976,False,52
134,4.01088,5.1238,False,52
135,4.04932,4.11973,False,52
136,4.02507,4.13786,False,52
137,4.10587,5.04832,False,52
139,5.01148,5.12751,False,52
140,4.0044,3.09257,False,52
141,6.05163,2.01021,False,52
142,3.05645,3.11072,False,52
143,1.02031,5.00675,False,52
144,4.05396,5.00668,False,52
145,30.10904,1.0,False,52
146,1.0,1.0,True,52
147,2.0902,1.0,False,52
148,1.0,1.0,True,52
149,1.0,18.03687,True,52
150,35.14114,1.0,False,52
151,1.0,1.02619,True,52
153,6.11505,6.10336,False,52
154,6.04418,23.08371,False,52
155,4.03777,23.02928,False,52
156,5.14427,28.05726,False,52
157,1.01412,5.04516,False,52
158,4.09825,18.03203,False,52
159,3.03799,23.06118,False,52
160,4.051,23.0008,False,52
161,4.00468,18.1107,False,52
162,34.10711,29.09714,False,52
164,5.10276,37.08936,False,52
165,35.07759,6.04434,False,52
166,35.04912,30.10595,False,52
167,6.13842,5.11733,False,52
168,35.13355,1.0,False,52
169,35.09715,30.10446,False,52
173,6.02225,29.10946,False,52
175,3.08845,4.14454,False,52
176,5.06051,5.06317,False,52
177,6.06895,30.1134,False,52
178,34.00259,35.01244,False,52
179,6.14631,34.05125,False,52
180,28.02442,28.14557,False,52
181,33.08136,35.03079,False,52
182,6.10395,25.0477,False,52
183,6.02821,35.1033,False,52
184,6.07217,37.14116,False,52
185,6.13892,28.11909,False,52
186,6.08801,37.07586,False,52
188,1.14006,30.11708,False,52
189,34.1051,34.09993,False,52
190,6.0767,23.03244,False,52
191,6.01778,30.13089,False,52
192,6.11062,25.12197,False,52
193,36.00417,35.12868,False,52
194,6.06197,25.13622,False,52
195,6.11873,28.10756,False,52
197,1.07491,30.07303,False,52
198,6.10134,25.0823,False,52
199,23.00699,29.02988,False,52
200,6.14407,6.11286,False,52
201,6.10344,5.08665,False,52
202,37.03718,37.0618,False,52
203,6.08847,30.11691,False,52
204,6.06416,30.07793,False,52
206,2.02508,30.11539,False,52
207,6.06559,28.12953,False,52
208,5.05972,5.13866,False,52
209,28.033,28.06194,False,52
210,28.01904,28.04496,False,52
211,33.07153,28.12208,False,52
212,5.01472,4.13418,False,52
213,5.12016,13.07037,False,52
216,6.1178,28.07855,False,52
217,6.14035,29.08822,False,52
218,6.12058,30.0668,False,52
219,6.14726,25.13485,False,52
222,5.1441,28.05431,False,52
225,33.14045,33.09105,False,52
226,6.1094,35.11315,False,52
227,34.04003,37.14056,False,52
229,33.09921,33.11699,False,52
230,33.05863,33.07875,False,52
233,6.04113,30.12296,False,52
234,33.03793,30.10786,False,52
235,33.00785,30.0993,False,52
236,4.08664,4.11837,False,52
237,6.02661,5.13721,False,52
242,4.1472999999999995,24.10623,False,52
243,6.13142,6.06127,False,52
251,34.12144,34.11128,False,52
252,6.07213,28.07225,False,52
253,4.06592,30.08778,False,52
254,1.13952,4.02565,False,52
255,3.00696,13.1176,False,52
256,2.11189,30.13024,False,52
257,4.02216,20.13819,False,52
258,5.07828,18.04977,False,52
259,33.10094,5.0339,False,52
260,5.0624,5.01488,False,52
262,1.12033,36.08521,False,52
263,3.03548,6.05314,False,52
264,6.08791,29.11994,False,52
265,5.12025,6.07254,False,52
270,33.0218,6.0532,False,52
271,6.07607,28.14339,False,52
272,6.05815,5.1332,False,52
273,6.10758,5.14574,False,52
274,6.00391,5.13536,False,52
275,33.0776,6.03407,False,52
280,3.07746,5.14095,False,52
289,5.13404,29.0564,False,52
290,6.11651,6.11672,False,52
291,6.13288,6.12407,False,52
292,5.1419,6.12787,False,52
293,15.10705,30.14391,False,52
294,10.03171,6.0875,False,52
295,25.08641,36.07779,False,52
296,20.10785,4.03903,False,52
297,6.00343,35.05789,False,52
298,2.00732,33.01535,False,52
299,6.05063,34.02725,False,52
300,4.04379,33.13698,False,52
301,4.09604,33.07107,False,52
302,6.01166,35.06418,False,52
303,5.10307,33.01711,False,52
308,3.13587,31.08032,False,52
317,3.09094,22.07795,False,52
318,6.04864,36.08143,False,52
319,5.09175,30.09029,False,52
320,4.11533,27.14182,False,52
321,4.04635,34.06092,False,52
322,5.0756499999999996,18.00355,False,52
323,2.01668,17.14529,False,52
324,2.11734,23.06243,False,52
325,2.10789,25.13483,False,52
326,4.00444,18.06224,False,52
328,5.11731,25.03304,False,52
329,20.1024,31.12557,False,52
330,6.06111,30.14032,False,52
331,5.04987,20.00896,False,52
332,5.05098,30.1101,False,52
333,33.04058,30.04371,False,52
334,6.031,6.13247,False,52
335,5.12794,30.01673,False,52
336,5.12627,30.0814,False,52
337,6.07602,25.11797,False,52
339,5.11426,28.07229,False,52
340,1.0,1.14555,True,52
341,1.0,25.07681,True,52
342,36.02277,5.05715,False,52
343,1.0,1.0,True,52
346,6.01976,27.04044,False,52
347,6.10874,33.04468,False,52
348,6.03915,27.10355,False,52
349,2.1263199999999998,25.04117,False,52
350,6.14057,29.07447,False,52
351,6.14153,25.10143,False,52
352,6.10999,34.02493,False,52
353,34.08444,37.11411,False,52
354,34.0332,34.01471,False,52
355,5.02682,23.00427,False,52
357,5.12162,29.05649,False,52
358,6.03225,28.12646,False,52
359,6.00731,32.11254,False,52
361,6.05556,30.11985,False,52
363,35.05773,35.04706,False,52
364,35.06348,35.04708,False,52
365,3.05776,23.1456,False,52
366,5.12354,5.09511,False,52
367,35.02051,35.01911,False,52
370,6.0939,28.1252,False,52
371,6.1237,33.11671,False,52
372,6.13869,33.06223,False,52
373,6.04684,6.14205,False,52
374,1.05809,37.08607,False,52
375,5.1085,23.00654,False,52
376,6.0986,5.1427,False,52
377,6.0489,2.1259,False,52
378,33.1451,28.10342,False,52
379,28.11655,5.11221,False,52
380,34.11819,33.11861,False,52
381,6.05684,5.07202,False,52
383,5.02994,30.12589,False,52
384,6.12312,30.08471,False,52
385,2.03375,25.14365,False,52
386,1.12601,27.0574,False,52
387,1.03771,34.03706,False,52
388,3.02511,5.13539,False,52
389,2.10592,7.07515,False,52
390,3.14698,27.029,False,52
391,5.08042,23.03291,False,52
394,5.11587,30.00119,False,52
395,35.13038,2.11163,False,52
396,35.14741,3.07058,False,52
397,35.0556,4.12671,False,52
398,35.09405,33.0016,False,52
403,6.02265,19.00771,False,52
404,35.08263,34.07248,False,52
405,35.07008,5.0793800000000005,False,52
406,6.03424,4.09185,False,52
407,29.07687,28.12094,False,52
408,1.0,4.03018,True,52
412,10.03183,34.10235,False,52
413,20.0672,25.06903,False,52
414,10.11749,31.07503,False,52
415,30.13852,28.07782,False,52
416,33.07285,20.00062,False,52
417,6.10301,28.06354,False,52
418,35.08358,35.05446,False,52
419,33.09279,33.04265,False,52
420,33.07077,33.02269,False,52
421,33.07139,33.00497,False,52
422,30.09564,28.09444,False,52
423,6.10104,23.03609,False,52
425,6.03863,5.07731,False,52
426,6.06533,33.13876,False,52
427,6.11911,6.14334,False,52
428,33.09592,33.14245,False,52
429,33.10225,28.12392,False,52
1,6.07843,23.09866,False,53
3,4.10624,4.07196,False,53
5,6.00835,37.07702,False,53
6,5.10138,33.02802,False,53
7,4.06505,1.0,False,53
9,4.12393,5.03344,False,53
10,4.02891,4.10813,False,53
11,6.141,1.0,False,53
13,6.08428,6.14244,False,53
17,6.02075,28.00521,False,53
18,6.02556,6.03932,False,53
19,1.0,33.04583,True,53
21,6.06252,18.02897,False,53
22,6.11572,6.12853,False,53
25,6.00802,19.12517,False,53
29,3.10355,5.1434,False,53
30,6.05306,6.12965,False,53
69,2.06919,24.09422,False,53
70,28.00368,23.05672,False,53
71,6.06959,28.04611,False,53
72,33.12435,33.00622,False,53
73,28.01923,28.06196,False,53
74,33.02952,37.11042,False,53
75,34.07436,33.13677,False,53
76,6.13188,28.00727,False,53
77,18.11652,6.12663,False,53
78,6.02656,29.12216,False,53
79,6.12755,6.12178,False,53
82,6.0298,29.13115,False,53
83,3.03189,18.06142,False,53
84,33.01784,1.0,False,53
85,2.05222,1.0,False,53
86,1.0,29.07907,True,53
91,5.10752,5.14452,False,53
92,6.05884,28.06912,False,53
93,6.11659,23.12842,False,53
95,4.14527,5.12646,False,53
98,5.13691,30.08575,False,53
99,22.00187,34.14341,False,53
100,6.05413,35.02282,False,53
101,5.06069,23.06626,False,53
103,6.13711,25.08999,False,53
104,6.03881,30.06319,False,53
106,3.01276,28.14014,False,53
107,4.08398,26.06002,False,53
109,6.13308,34.03797,False,53
110,6.0443,28.06039,False,53
111,3.05916,33.08056,False,53
112,3.08765,22.10979,False,53
113,5.03978,28.12613,False,53
114,2.09883,5.1276,False,53
115,6.05979,5.13716,False,53
116,3.06553,28.1264,False,53
117,4.08599,5.1454,False,53
118,2.04209,18.09539,False,53
120,2.05279,34.07384,False,53
121,2.0688,5.13278,False,53
122,1.00286,5.11276,False,53
123,2.1366,6.0557,False,53
124,5.05826,37.09334,False,53
125,35.0199,34.1117,False,53
126,35.04839,30.0821,False,53
127,6.08451,24.11136,False,53
128,6.02847,30.03731,False,53
129,6.0805,30.09615,False,53
130,35.12562,35.10428,False,53
131,4.07192,5.00626,False,53
133,3.09803,5.0709,False,53
134,4.04448,5.10675,False,53
135,4.1235,4.03116,False,53
136,4.02784,4.04921,False,53
137,4.10865,5.1357800000000005,False,53
139,5.05562,5.12511,False,53
140,4.02581,3.11144,False,53
141,6.10465,2.12966,False,53
142,3.045,3.0563,False,53
143,1.06684,5.01998,False,53
144,4.00008,5.11628,False,53
145,30.13045,1.0,False,53
146,1.0,1.0,True,53
147,2.04024,1.0,False,53
148,1.0,1.0,True,53
149,1.0,18.03993,True,53
150,35.06085,1.0,False,53
151,1.0,1.0218,True,53
153,6.12953,6.10451,False,53
154,6.04057,28.03345,False,53
155,4.0117,23.1223,False,53
156,5.01214,28.03231,False,53
157,1.03868,5.06344,False,53
158,4.13992,18.00522,False,53
159,3.01017,23.00601,False,53
160,4.11708,23.13497,False,53
161,4.09964,18.01603,False,53
162,34.05148,29.14683,False,53
164,5.05108,37.06321,False,53
165,35.02854,6.09635,False,53
166,35.07043,30.06372,False,53
167,6.07852,5.13556,False,53
168,35.02433,1.0,False,53
169,35.01498,30.04726,False,53
173,6.02878,29.11045,False,53
175,3.08791,4.12756,False,53
176,5.05111,5.00013,False,53
177,6.12315,30.04167,False,53
178,34.00769,35.04147,False,53
179,6.138,34.12364,False,53
180,28.14185,28.12244,False,53
181,33.05814,35.0054,False,53
182,6.1432,25.04843,False,53
183,6.12348,35.01802,False,53
184,6.13047,37.07519,False,53
185,6.12397,28.02281,False,53
186,6.0525,37.02409,False,53
188,1.09371,37.08008,False,53
189,34.0829,34.06294,False,53
190,6.12925,23.12246,False,53
191,6.06514,30.1071,False,53
192,6.03037,25.10522,False,53
193,36.07909,35.07836,False,53
194,6.12343,25.00281,False,53
195,6.13378,28.14137,False,53
197,2.13248,30.01689,False,53
198,6.0365,25.02352,False,53
199,23.04476,30.14321,False,53
200,6.14614,6.08433,False,53
201,6.03161,5.0651,False,53
202,37.02703,37.02065,False,53
203,30.05291,30.11479,False,53
204,6.04436,30.05271,False,53
206,2.13231,30.02576,False,53
207,6.0789,28.08045,False,53
208,5.10261,5.14084,False,53
209,28.11801,28.13105,False,53
210,28.00154,28.05529,False,53
211,33.00003,28.05089,False,53
212,5.00018,4.11526,False,53
213,5.09861,13.07021,False,53
216,6.08221,28.10333,False,53
217,6.13846,29.09455,False,53
218,6.08967,30.05042,False,53
219,6.12349,25.02502,False,53
222,5.11589,28.04505,False,53
225,33.14093,33.13657,False,53
226,6.0917,35.043,False,53
227,34.06308,37.0745,False,53
229,33.10811,33.12655,False,53
230,33.07525,33.08136,False,53
233,6.02681,30.13417,False,53
234,33.00502,30.03625,False,53
235,33.126,30.12016,False,53
236,4.11833,4.09664,False,53
237,6.0666,5.10903,False,53
242,4.12195,24.04469,False,53
243,6.1139,6.03734,False,53
251,34.13192,34.09839,False,53
252,6.07928,28.08418,False,53
253,4.00505,30.00436,False,53
254,1.04392,4.01325,False,53
255,3.11188,13.05028,False,53
256,2.09098,30.10516,False,53
257,4.11015,20.04814,False,53
258,5.12243,18.05596,False,53
259,33.12417,5.02583,False,53
260,5.01886,5.02471,False,53
262,1.13453,36.09307,False,53
263,3.12814,6.02798,False,53
264,6.09024,29.05601,False,53
265,5.08748,6.0725999999999996,False,53
270,33.00836,6.1065,False,53
271,6.08906,28.10828,False,53
272,6.01687,5.10126,False,53
273,6.03809,5.11424,False,53
274,6.02141,5.13365,False,53
275,33.00723,6.13377,False,53
280,3.10775,5.13616,False,53
289,5.14699,29.02382,False,53
290,6.1026299999999996,6.12279,False,53
291,6.14123,6.13426,False,53
292,5.03785,6.03151,False,53
293,15.02431,30.11264,False,53
294,10.01275,6.06206,False,53
295,25.07816,36.13559,False,53
296,20.0542,4.0067,False,53
297,6.09179,35.10594,False,53
298,1.04966,33.14577,False,53
299,6.04918,34.0499,False,53
300,4.05877,33.07489,False,53
301,4.13006,33.04332,False,53
302,6.05005,35.12234,False,53
303,5.13,33.07561,False,53
308,5.08379,31.04928,False,53
317,3.06342,22.07182,False,53
318,4.13676,36.081,False,53
319,5.13445,30.0923,False,53
320,4.12014,27.01295,False,53
321,3.1390000000000002,34.11528,False,53
322,5.09509,18.11366,False,53
323,3.04275,17.10501,False,53
324,1.1168,23.08033,False,53
325,2.05274,25.12909,False,53
326,3.11806,18.14568,False,53
328,5.0477,25.06589,False,53
329,20.07054,31.03952,False,53
330,6.00653,28.01407,False,53
331,5.0529,20.05507,False,53
332,5.12544,30.11548,False,53
333,33.00832,30.11239,False,53
334,6.11905,6.13406,False,53
335,5.08757,30.11626,False,53
336,5.09353,30.07897,False,53
337,6.01743,25.10234,False,53
339,5.10872,28.00077,False,53
340,1.0,1.05083,True,53
341,1.0,25.02074,True,53
342,36.09027,5.04807,False,53
343,1.0,1.0,True,53
346,6.05539,27.13081,False,53
347,6.06115,33.06976,False,53
348,6.0397,27.10165,False,53
349,2.07987,25.03659,False,53
350,28.07965,29.11326,False,53
351,6.09333,25.13872,False,53
352,6.12488,34.07758,False,53
353,34.02668,37.09566,False,53
354,34.06676,34.02767,False,53
355,5.0191,23.0339,False,53
357,5.07708,29.06881,False,53
358,6.04413,28.07003,False,53
359,6.00532,32.11241,False,53
361,6.05381,25.14335,False,53
363,35.10085,35.09099,False,53
364,35.1299,35.06332,False,53
365,3.12696,23.06502,False,53
366,5.11785,5.11668,False,53
367,35.04596,35.01092,False,53
370,6.07755,28.13943,False,53
371,6.14671,33.05325,False,53
372,6.14179,33.13409,False,53
373,6.07573,6.05616,False,53
374,1.1286100000000001,37.09816,False,53
375,5.14733,4.0373,False,53
376,6.1167,5.11094,False,53
377,2.09624,1.0,False,53
378,33.00843,28.02586,False,53
379,28.08671,5.14714,False,53
380,34.00031,33.05734,False,53
381,6.02316,5.05056,False,53
383,5.07285,28.02036,False,53
384,6.07391,28.063,False,53
385,2.0717,25.11921,False,53
386,1.06224,27.02679,False,53
387,2.05949,34.04688,False,53
388,2.10921,5.11914,False,53
389,2.07145,7.03092,False,53
390,3.13538,27.09319,False,53
391,3.0349,23.04936,False,53
394,5.06988,30.07798,False,53
395,35.03129,2.13599,False,53
396,35.1034,3.10133,False,53
397,35.05343,4.01832,False,53
398,35.0552,33.11539,False,53
403,6.1009,19.1007,False,53
404,35.13147,34.10658,False,53
405,35.07035,5.0266,False,53
406,6.00942,4.11926,False,53
407,29.05872,28.0527,False,53
408,1.0,4.0963,True,53
412,10.05395,34.03057,False,53
413,20.03498,25.02828,False,53
414,10.03687,31.10679,False,53
415,30.14588,28.03788,False,53
416,33.032,20.02669,False,53
417,6.12457,28.04621,False,53
418,35.05762,35.03808,False,53
419,33.07828,33.0374,False,53
420,33.13878,33.1124,False,53
421,33.0904,33.03742,False,53
422,28.11313,30.04651,False,53
423,6.06941,23.03876,False,53
425,5.00285,37.09291,False,53
426,6.05803,33.12571,False,53
427,6.05697,6.11881,False,53
428,33.05323,33.08979,False,53
429,33.1377,28.09548,False,53
1,6.05455,23.02212,False,54
3,4.1454,4.0184,False,54
5,6.00889,37.13814,False,54
6,5.04366,33.02992,False,54
7,4.03596,1.0,False,54
9,5.0226,5.12729,False,54
10,5.00694,4.0725999999999996,False,54
11,6.10358,1.0,False,54
13,6.13374,6.06635,False,54
17,6.01948,28.08492,False,54
18,6.00905,6.01488,False,54
19,1.0,33.01108,True,54
21,6.05474,29.07442,False,54
22,6.13538,6.13393,False,54
25,6.00406,19.12192,False,54
29,4.07303,5.14256,False,54
30,6.05184,6.06862,False,54
69,2.02442,24.06441,False,54
70,28.05552,23.03562,False,54
71,6.05238,28.07657,False,54
72,33.05979,33.02808,False,54
73,28.10519,28.05111,False,54
74,33.02842,37.00764,False,54
75,34.0504,33.13683,False,54
76,6.14427,6.14083,False,54
77,18.03885,6.13171,False,54
78,6.02145,29.01182,False,54
79,6.10147,6.10031,False,54
82,3.12158,29.07569,False,54
83,3.00998,18.12685,False,54
84,33.00938,1.0,False,54
85,2.00857,1.0,False,54
86,1.0,29.03682,True,54
91,5.1018,5.1189,False,54
92,6.09269,28.13275,False,54
93,6.13437,23.02922,False,54
95,4.01046,5.05966,False,54
98,5.12164,30.01586,False,54
99,22.06582,34.1167,False,54
100,6.08073,35.03314,False,54
101,3.00416,23.00344,False,54
103,6.13544,25.09804,False,54
104,6.03147,30.08529,False,54
106,3.01987,28.07714,False,54
107,4.12332,26.09139,False,54
109,6.11789,34.01392,False,54
110,6.08237,28.02341,False,54
111,5.09409,33.00997,False,54
112,4.11615,22.12584,False,54
113,5.08515,28.05033,False,54
114,2.05319,5.14159,False,54
115,6.00707,5.13095,False,54
116,3.04014,28.13717,False,54
117,3.08159,5.06712,False,54
118,2.02189,18.02219,False,54
120,2.08883,34.13153,False,54
121,3.0366,5.13697,False,54
122,2.11638,5.14407,False,54
123,2.05581,6.07401,False,54
124,2.02227,37.1233,False,54
125,35.04312,34.12995,False,54
126,35.0976,30.01669,False,54
127,6.13258,24.08342,False,54
128,4.06824,30.1265,False,54
129,6.12861,30.02873,False,54
130,35.06047,35.05997,False,54
131,4.13728,5.08898,False,54
133,3.12408,5.13537,False,54
134,4.0559,4.0496,False,54
135,4.07982,4.0325,False,54
136,6.00083,4.12662,False,54
137,4.06463,5.00139,False,54
139,5.1474,5.14446,False,54
140,4.02102,3.10821,False,54
141,6.10877,2.03888,False,54
142,3.12708,3.02994,False,54
143,1.03533,5.02539,False,54
144,4.03505,5.10412,False,54
145,1.0,30.14114,True,54
146,1.0,1.0,True,54
147,2.08105,1.0,False,54
148,1.0,1.0,True,54
149,1.0,18.10192,True,54
150,35.04322,1.0,False,54
151,1.0,1.07123,True,54
