iter,program_id,not_filled,lower_cutoff,upper_cutoff
27,212,FALSE,5.06683,4.09695
27,213,FALSE,13.08282,5.09586
27,216,FALSE,28.12693,6.08163
27,217,FALSE,29.09091,6.14329
27,218,FALSE,30.12129,6.11807
27,219,FALSE,25.01344,6.12695
27,222,FALSE,28.09448,5.14488
27,225,FALSE,33.03326,33.10306
27,226,FALSE,35.01234,6.10606
27,227,FALSE,37.03674,34.1306
27,229,FALSE,33.11537,33.10738
27,230,FALSE,33.04531,33.02625
27,233,FALSE,30.1252,6.00707
27,234,FALSE,30.01394,33.02384
27,235,FALSE,30.11475,33.05572
27,236,FALSE,4.07421,4.02867
27,237,FALSE,5.0983,6.11294
27,242,FALSE,24.13998,4.0729
27,243,FALSE,6.1085,6.14086
27,251,FALSE,34.05938,34.08274
27,252,FALSE,28.08735,6.13016
27,253,FALSE,30.06682,4.00629
27,254,FALSE,4.13534,1.08343
27,255,FALSE,13.1451,3.06184
27,256,FALSE,30.04521,2.02529
27,257,FALSE,20.08156,4.05804
27,258,FALSE,18.03722,1.00186
27,259,FALSE,5.1117,33.12476
27,260,FALSE,5.02552,5.1473
27,262,FALSE,36.04182,1.05495
27,263,FALSE,6.02467,3.04583
27,264,FALSE,29.08424,6.07959
27,265,FALSE,6.06503,5.12085
27,270,FALSE,6.10795,33.09596
27,271,FALSE,28.03636,6.08737
27,272,FALSE,5.03627,6.08069
27,273,FALSE,5.13644,6.08476
27,274,FALSE,5.11442,6.00787
27,275,FALSE,6.01482,33.01326
27,280,FALSE,5.05918,3.01219
27,289,FALSE,28.03364,5.1197
27,290,FALSE,6.12924,6.10025
27,291,FALSE,6.12783,6.13721
27,292,FALSE,6.06678,5.11688
27,293,FALSE,30.14615,15.08632
27,294,FALSE,10.00026,10.04227
27,295,FALSE,36.08445,25.00323
27,296,FALSE,4.13637,20.00795
27,297,FALSE,35.03037,6.04142
27,298,FALSE,33.11415,2.10516
27,299,FALSE,34.02844,6.08327
27,300,FALSE,33.13614,6.0514
27,301,FALSE,33.10558,4.10984
27,302,FALSE,35.09578,5.02951
27,303,FALSE,33.13621,5.1311
27,308,FALSE,31.02432,3.01317
27,317,FALSE,22.01104,4.05856
27,318,FALSE,36.02947,4.12151
27,319,FALSE,30.07195,5.13324
27,320,FALSE,27.00824,4.14694
27,321,FALSE,34.11571,3.05977
27,322,FALSE,18.00492,5.03691
27,323,FALSE,17.02409,3.02304
27,324,FALSE,23.07055,2.0505
27,325,FALSE,25.14635,4.12242
27,326,FALSE,18.07887,3.03303
27,328,FALSE,25.07963,5.14469
27,329,FALSE,31.00704,24.12368
27,330,FALSE,30.05356,6.03939
27,331,FALSE,20.09704,5.081
27,332,FALSE,30.11129,6.10499
27,333,FALSE,30.08272,33.04434
27,334,FALSE,6.05716,6.06774
27,335,FALSE,30.07864,5.0856
27,336,FALSE,30.0282,5.12363
27,337,FALSE,25.12165,6.05958
27,339,FALSE,28.14068,5.10112
27,340,TRUE,1.10042,1
27,341,TRUE,25.0048,1
27,342,FALSE,5.12668,36.07514
27,343,TRUE,1,1
27,346,FALSE,27.00085,6.03851
27,347,FALSE,33.05981,6.11565
27,348,FALSE,27.0609,6.02102
27,349,FALSE,25.02648,2.01859
27,350,FALSE,29.06317,28.08868
27,351,FALSE,25.03264,6.07118
27,352,FALSE,34.06773,6.08753
27,353,FALSE,37.10572,34.02751
27,354,FALSE,34.08865,34.0993
27,355,FALSE,23.14177,5.04742
27,357,FALSE,29.1364,5.08401
27,358,FALSE,28.10268,6.03034
27,359,FALSE,32.10194,6.03293
27,361,FALSE,25.14212,6.04171
27,363,FALSE,35.11463,35.12041
27,364,FALSE,35.04396,35.05401
27,365,FALSE,23.04795,3.0958
27,366,FALSE,5.11213,5.11036
27,367,FALSE,35.00257,35.00857
27,370,FALSE,28.10078,6.07896
27,371,FALSE,33.00351,6.13786
27,372,FALSE,33.11939,6.14682
27,373,FALSE,6.12625,6.04862
27,374,FALSE,37.08022,1.04859
27,375,FALSE,23.06616,5.05373
27,376,FALSE,5.14063,6.10282
27,377,FALSE,2.10762,6.10647
27,378,FALSE,28.1309,33.03731
27,379,FALSE,5.10849,28.13421
27,380,FALSE,33.01033,34.02831
27,381,FALSE,5.02905,6.03765
27,383,FALSE,28.08461,5.04423
27,384,FALSE,28.02744,6.12884
27,385,FALSE,25.1458,3.03355
27,386,FALSE,27.05586,1.14473
27,387,FALSE,34.0549,2.12603
27,388,FALSE,5.11201,2.09098
27,389,FALSE,7.05834,2.11143
27,390,FALSE,27.02248,3.02757
27,391,FALSE,23.01183,2.09073
27,394,FALSE,30.12558,5.12967
27,395,FALSE,2.05003,35.05972
27,396,FALSE,3.11079,35.01286
27,397,FALSE,4.05421,35.09889
27,398,FALSE,33.05426,35.01963
27,403,FALSE,19.13743,6.01893
27,404,FALSE,34.13363,35.07406
27,405,FALSE,5.12089,35.10248
27,406,FALSE,4.11128,6.02813
27,407,FALSE,28.06941,29.02531
27,408,TRUE,4.07487,1
27,412,FALSE,34.14004,10.0994
27,413,FALSE,25.13289,20.0864
27,414,FALSE,31.05375,10.01985
27,415,FALSE,28.10521,30.08051
27,416,FALSE,20.02787,33.07951
27,417,FALSE,28.0628,6.14295
27,418,FALSE,35.08326,35.08611
27,419,FALSE,33.03131,33.05074
27,420,FALSE,33.08269,33.13652
27,421,FALSE,33.01929,33.08585
27,422,FALSE,30.05434,28.12399
27,423,FALSE,23.11264,6.09364
27,425,FALSE,37.03053,6.04377
27,426,FALSE,33.13337,6.04768
27,427,FALSE,6.13257,6.11025
27,428,FALSE,33.11338,33.1284
27,429,FALSE,28.09255,33.1371
28,1,FALSE,23.02223,6.05627
28,3,FALSE,4.0207,4.13078
28,5,FALSE,37.14089,6.04448
28,6,FALSE,33.05701,5.12505
28,7,FALSE,1,4.00025
28,9,FALSE,5.13797,4.10541
28,10,FALSE,4.05747,5.13946
28,11,FALSE,1,6.10639
28,13,FALSE,6.09172,6.10725
28,17,FALSE,28.09874,6.03177
28,18,FALSE,6.01944,6.0089
28,19,TRUE,33.004,1
28,21,FALSE,29.04105,6.05235
28,22,FALSE,6.10698,6.10065
28,25,FALSE,19.03412,6.00451
28,29,FALSE,5.11198,2.12646
28,30,FALSE,6.11778,6.12286
28,69,FALSE,24.0445,2.00548
28,70,FALSE,23.06703,28.08628
28,71,FALSE,6.11906,6.12057
28,72,FALSE,33.03295,33.03738
28,73,FALSE,28.04801,28.13425
28,74,FALSE,33.06448,33.07896
28,75,FALSE,33.12958,34.00986
28,76,FALSE,6.14367,6.14528
28,77,FALSE,6.1297,18.07544
28,78,FALSE,29.04671,6.02901
28,79,FALSE,6.08882,6.10125
28,82,FALSE,29.03987,6.02626
28,83,FALSE,18.11021,3.0902
28,84,FALSE,1,33.11662
28,85,TRUE,2.12464,1
28,86,TRUE,29.10713,1
28,91,FALSE,5.13491,5.0702
28,92,FALSE,6.07989,6.09035
28,93,FALSE,23.10052,6.12673
28,95,FALSE,5.04893,4.12887
28,98,FALSE,30.13714,5.13949
28,99,FALSE,34.11992,22.08805
28,100,FALSE,35.02191,6.08147
28,101,FALSE,23.01734,5.04646
28,103,FALSE,25.04892,6.07524
28,104,FALSE,30.12937,6.04603
28,106,FALSE,28.02532,3.1145
28,107,FALSE,26.053,4.01989
28,109,FALSE,34.07753,6.06776
28,110,FALSE,28.13216,6.08197
28,111,FALSE,33.02448,3.08584
28,112,FALSE,22.08246,3.05175
28,113,FALSE,28.11524,5.05525
28,114,FALSE,5.09453,2.10323
28,115,FALSE,5.11987,6.01782
28,116,FALSE,28.14705,3.02423
28,117,FALSE,5.14035,4.13837
28,118,FALSE,18.11682,2.00549
28,120,FALSE,34.12151,2.12273
28,121,FALSE,5.07472,3.02466
28,122,FALSE,5.14061,1.09683
28,123,FALSE,6.10934,2.08318
28,124,FALSE,37.12905,4.04504
28,125,FALSE,34.01814,35.11621
28,126,FALSE,30.1325,35.05161
28,127,FALSE,24.01686,6.00804
28,128,FALSE,30.10467,6.01801
28,129,FALSE,30.07926,6.1035
28,130,FALSE,35.09248,35.1143
28,131,FALSE,5.11617,4.11925
28,133,FALSE,5.12423,3.06663
28,134,FALSE,4.02649,4.02064
28,135,FALSE,4.02493,4.00909
28,136,FALSE,4.04288,4.00933
28,137,FALSE,5.08801,4.0078
28,139,FALSE,5.08262,5.07137
28,140,FALSE,3.10046,4.04717
28,141,FALSE,2.12676,6.09495
28,142,FALSE,3.13767,3.1144
28,143,FALSE,5.03118,1.06056
28,144,FALSE,31.03294,4.11679
28,145,FALSE,1,30.00478
28,146,TRUE,1,1
28,147,FALSE,1,2.10358
28,148,TRUE,1,1
28,149,TRUE,18.09224,1
28,150,FALSE,1,35.05344
28,151,TRUE,1.05511,1
28,153,FALSE,6.09137,6.10592
28,154,FALSE,28.00864,6.04687
28,155,FALSE,5.14083,4.11084
28,156,FALSE,28.01784,5.05946
28,157,FALSE,5.08283,1.13617
28,158,FALSE,18.14296,4.07638
28,159,FALSE,23.04396,1.05173
28,160,FALSE,23.12859,4.04104
28,161,FALSE,18.03103,4.1442
28,162,FALSE,29.1128,34.10593
28,164,FALSE,37.0156,5.00613
28,165,FALSE,6.0579,35.0222
28,166,FALSE,30.11596,35.09196
28,167,FALSE,5.06538,6.0148
28,168,FALSE,1,35.11458
28,169,FALSE,30.08435,35.00321
28,173,FALSE,29.02634,6.00272
28,175,FALSE,3.09594,3.12942
28,176,FALSE,5.00351,5.01195
28,177,FALSE,30.10368,6.06868
28,178,FALSE,35.0242,34.00597
28,179,FALSE,34.06161,6.13898
28,180,FALSE,28.14283,28.12805
28,181,FALSE,35.01111,33.11528
28,182,FALSE,10.04505,6.127
28,183,FALSE,35.1028,6.11702
28,184,FALSE,37.08053,6.03961
28,185,FALSE,28.08481,6.11899
28,186,FALSE,37.06706,6.0697
28,188,FALSE,37.10526,2.01038
28,189,FALSE,34.12298,34.138
28,190,FALSE,23.1101,6.06194
28,191,FALSE,30.07521,6.04748
28,192,FALSE,25.10837,6.11154
28,193,FALSE,35.08982,36.04064
28,194,FALSE,25.14132,6.07457
28,195,FALSE,28.02453,6.07581
28,197,FALSE,30.13109,2.01548
28,198,FALSE,25.03859,6.02708
28,199,FALSE,30.04226,6.06176
28,200,FALSE,6.03125,6.13461
28,201,FALSE,5.05795,6.07158
28,202,FALSE,37.03817,37.06299
28,203,FALSE,30.00805,30.04973
28,204,FALSE,30.00803,6.03445
28,206,FALSE,30.14045,2.12928
28,207,FALSE,28.12554,6.08933
28,208,FALSE,5.12466,5.10194
28,209,FALSE,28.09288,28.02783
28,210,FALSE,28.14368,28.00469
28,211,FALSE,28.09869,33.05181
28,212,FALSE,4.11932,5.06128
28,213,FALSE,13.02104,5.08575
28,216,FALSE,28.13737,6.09349
28,217,FALSE,29.10798,6.1358
28,218,FALSE,30.14413,6.10153
28,219,FALSE,25.02438,6.13981
28,222,FALSE,28.09566,5.09091
28,225,FALSE,33.12755,33.14195
28,226,FALSE,35.08709,6.0929
28,227,FALSE,37.00619,34.08744
28,229,FALSE,33.11368,33.06688
28,230,FALSE,33.09707,33.03719
28,233,FALSE,30.08818,6.05031
28,234,FALSE,30.14077,33.04764
28,235,FALSE,30.01697,33.07833
28,236,FALSE,4.05941,4.06042
28,237,FALSE,5.10663,6.00244
28,242,FALSE,24.02345,4.14401
28,243,FALSE,6.11123,6.13569
28,251,FALSE,34.12614,34.12876
28,252,FALSE,28.10576,6.12989
28,253,FALSE,30.01272,4.05983
28,254,FALSE,4.01584,1.14286
28,255,FALSE,13.0881,3.02744
28,256,FALSE,30.12919,2.13361
28,257,FALSE,20.11584,4.06948
28,258,FALSE,18.10414,5.11426
28,259,FALSE,5.03032,33.0935
28,260,FALSE,5.05345,5.05289
28,262,FALSE,36.10793,1.00518
28,263,FALSE,6.00918,3.07767
28,264,FALSE,29.02687,6.05864
28,265,FALSE,6.00141,5.10439
28,270,FALSE,6.12374,33.00647
28,271,FALSE,28.14654,6.13733
28,272,FALSE,5.11714,6.07162
28,273,FALSE,5.12999,6.00289
28,274,FALSE,5.09564,6.09497
28,275,FALSE,6.04497,33.09753
28,280,FALSE,5.0765,3.09165
28,289,FALSE,28.082,5.14079
28,290,FALSE,6.11974,6.11071
28,291,FALSE,6.14711,6.14393
28,292,FALSE,6.13528,5.05759
28,293,FALSE,31.13664,15.06865
28,294,FALSE,30.04251,10.09648
28,295,FALSE,36.09209,25.03841
28,296,FALSE,4.10727,20.11392
28,297,FALSE,35.03704,6.00522
28,298,FALSE,33.00008,1.09645
28,299,FALSE,34.06659,6.05068
28,300,FALSE,33.13828,4.11031
28,301,FALSE,33.03664,4.1076
28,302,FALSE,35.04544,5.02033
28,303,FALSE,33.00691,5.05064
28,308,FALSE,31.11322,5.03882
28,317,FALSE,22.04392,3.05179
28,318,FALSE,36.03418,6.02007
28,319,FALSE,30.08547,5.1349
28,320,FALSE,27.10096,4.13011
28,321,FALSE,34.13827,4.06705
28,322,FALSE,18.07423,5.06178
28,323,FALSE,17.07404,4.11382
28,324,FALSE,23.00154,2.03557
28,325,FALSE,25.0463,4.02004
28,326,FALSE,18.11712,4.06465
28,328,FALSE,25.12277,5.10834
28,329,FALSE,31.01826,6.14189
28,330,FALSE,28.06305,6.05166
28,331,FALSE,20.04868,5.05331
28,332,FALSE,30.0469,5.0723
28,333,FALSE,30.07625,33.02662
28,334,FALSE,6.10432,6.0515
28,335,FALSE,30.07325,5.11551
28,336,FALSE,30.14237,5.10546
28,337,FALSE,25.10561,6.01861
28,339,FALSE,28.02654,5.07227
28,340,TRUE,1.01263,1
28,341,TRUE,25.08014,1
28,342,FALSE,5.00111,36.02476
28,343,TRUE,1,1
28,346,FALSE,27.12556,6.01987
28,347,FALSE,33.0488,6.11826
28,348,FALSE,27.0074,6.03588
28,349,FALSE,25.04948,2.04014
28,350,FALSE,29.05129,6.14743
28,351,FALSE,25.01431,6.12689
28,352,FALSE,34.04362,6.07037
28,353,FALSE,37.09821,34.08039
28,354,FALSE,34.05405,34.10753
28,355,FALSE,23.05174,4.1071
28,357,FALSE,29.11566,5.07979
28,358,FALSE,28.13012,6.0287
28,359,FALSE,32.05275,6.00767
28,361,FALSE,25.10032,6.07187
28,363,FALSE,35.07963,35.09273
28,364,FALSE,35.0971,35.09862
28,365,FALSE,23.12545,3.07475
28,366,FALSE,5.08926,5.10845
28,367,FALSE,35.0212,35.04247
28,370,FALSE,28.09439,6.10484
28,371,FALSE,33.09839,6.11772
28,372,FALSE,33.11834,6.14634
28,373,FALSE,6.02212,6.05669
28,374,FALSE,37.14546,1.02057
28,375,FALSE,4.02917,5.05186
28,376,FALSE,5.11797,6.0717
28,377,FALSE,1,2.10693
28,378,FALSE,28.09624,33.08398
28,379,FALSE,5.12602,28.06813
28,380,FALSE,33.02611,34.00381
28,381,FALSE,5.13395,6.04191
28,383,FALSE,29.08608,5.01831
28,384,FALSE,30.05936,6.13615
28,385,FALSE,30.03996,2.13126
28,386,FALSE,27.02723,1.07734
28,387,FALSE,34.12587,1.02405
28,388,FALSE,5.1235,2.05471
28,389,FALSE,7.08174,2.1238
28,390,FALSE,27.13025,3.04343
28,391,FALSE,23.10132,2.09279
28,394,FALSE,30.11166,5.11487
28,395,FALSE,2.0362,35.08791
28,396,FALSE,3.09233,35.12857
28,397,FALSE,4.10579,35.12117
28,398,FALSE,33.06043,35.01269
28,403,FALSE,19.03943,6.06986
28,404,FALSE,34.06512,35.02108
28,405,FALSE,5.12002,35.0092
28,406,FALSE,4.056,6.03496
28,407,FALSE,28.10829,29.00052
28,408,TRUE,4.02629,1
28,412,FALSE,34.03381,10.07052
28,413,FALSE,30.13627,20.00962
28,414,FALSE,31.09917,10.13498
28,415,FALSE,28.10426,30.01118
28,416,FALSE,20.09231,33.03432
28,417,FALSE,23.01763,6.14577
28,418,FALSE,35.05416,35.05972
28,419,FALSE,33.03514,33.06744
28,420,FALSE,33.01101,33.01147
28,421,FALSE,33.03193,33.03413
28,422,FALSE,30.01475,28.07409
28,423,FALSE,23.14567,6.07331
28,425,FALSE,5.04117,6.03636
28,426,FALSE,33.119,6.06529
28,427,FALSE,6.13587,6.06974
28,428,FALSE,33.0696,33.09815
28,429,FALSE,28.08401,33.02067
29,1,FALSE,23.02016,6.06188
29,3,FALSE,4.09561,4.10662
29,5,FALSE,37.12028,6.00663
29,6,FALSE,33.10287,5.05992
29,7,FALSE,1,4.08955
29,9,FALSE,5.11446,5.00839
29,10,FALSE,4.09479,5.1366
29,11,FALSE,1,6.10097
29,13,FALSE,6.06012,6.05321
29,17,FALSE,29.06127,6.01512
29,18,FALSE,6.02778,6.04451
29,19,TRUE,33.04491,1
29,21,FALSE,29.03819,6.06536
29,22,FALSE,6.10702,6.11701
29,25,FALSE,19.10321,6.00213
29,29,FALSE,5.14007,4.032
29,30,FALSE,6.10261,6.05114
29,69,FALSE,24.11873,2.10207
29,70,FALSE,23.06991,28.0308
29,71,FALSE,28.03751,6.05031
29,72,FALSE,33.03868,33.11837
29,73,FALSE,28.06532,28.00171
29,74,FALSE,33.04534,33.05352
29,75,FALSE,33.06892,34.06156
29,76,FALSE,6.1381,6.14623
29,77,FALSE,6.12428,18.00863
29,78,FALSE,23.11957,6.02726
29,79,FALSE,6.06652,6.11424
29,82,FALSE,29.06352,6.01877
29,83,FALSE,18.05333,3.04428
29,84,FALSE,1,33.0568
29,85,TRUE,2.03326,1
29,86,TRUE,29.09995,1
29,91,FALSE,5.14049,5.12312
29,92,FALSE,6.08077,6.09506
29,93,FALSE,23.04624,6.12447
29,95,FALSE,5.14189,4.09637
29,98,FALSE,30.02411,5.14634
29,99,FALSE,34.12783,22.04087
29,100,FALSE,35.01642,6.06202
29,101,FALSE,23.11934,5.01895
29,103,FALSE,25.10243,6.13798
29,104,FALSE,30.05394,6.01225
29,106,FALSE,28.02486,3.11772
29,107,FALSE,26.06627,4.05322
29,109,FALSE,34.06164,6.11367
29,110,FALSE,28.14264,6.08822
29,111,FALSE,33.07356,3.1384
29,112,FALSE,22.11527,3.0117
29,113,FALSE,28.0665,5.10335
29,114,FALSE,5.14625,2.04866
29,115,FALSE,5.11332,6.00695
29,116,FALSE,28.07266,3.002
29,117,FALSE,5.09808,3.13657
29,118,FALSE,18.04974,2.12359
29,120,FALSE,34.11761,2.06602
29,121,FALSE,5.05613,3.08635
29,122,FALSE,5.11678,1.00407
29,123,FALSE,6.03732,2.02526
29,124,FALSE,37.08317,2.01046
29,125,FALSE,34.065,35.07219
29,126,FALSE,30.12611,35.04042
29,127,FALSE,24.06336,6.02587
29,128,FALSE,30.04574,4.04271
29,129,FALSE,30.11114,6.14519
29,130,FALSE,35.04826,35.09358
29,131,FALSE,5.11493,4.07422
29,133,FALSE,5.10848,3.08371
29,134,FALSE,5.11572,4.00385
29,135,FALSE,4.07364,2.07731
29,136,FALSE,4.03869,4.05319
29,137,FALSE,5.0133,4.08147
29,139,FALSE,5.12204,5.1448
29,140,FALSE,3.00862,4.02291
29,141,FALSE,2.06854,6.0056
29,142,FALSE,3.02001,3.11094
29,143,FALSE,5.11265,1.10257
29,144,FALSE,5.12397,4.01685
29,145,TRUE,30.08541,1
29,146,TRUE,1,1
29,147,FALSE,1,2.0681
29,148,TRUE,1,1
29,149,TRUE,18.03286,1
29,150,FALSE,1,35.01514
29,151,TRUE,1.12326,1
29,153,FALSE,6.06292,6.07094
29,154,FALSE,28.02469,6.03337
29,155,FALSE,23.12033,4.04179
29,156,FALSE,5.10268,6.00194
29,157,FALSE,5.14037,1.09085
29,158,FALSE,18.0756,4.13733
29,159,FALSE,23.0658,3.14269
29,160,FALSE,23.01773,4.12015
29,161,FALSE,18.07854,4.06122
29,162,FALSE,29.10972,34.00661
29,164,FALSE,37.13604,5.03118
29,165,FALSE,6.07633,35.10363
29,166,FALSE,30.13921,35.03141
29,167,FALSE,5.04967,6.03343
29,168,FALSE,1,35.12809
29,169,FALSE,30.03904,35.07088
29,173,FALSE,29.14385,6.01375
29,175,FALSE,3.02969,3.03838
29,176,FALSE,5.11544,5.11002
29,177,FALSE,30.1446,6.08444
29,178,FALSE,35.00175,34.01385
29,179,FALSE,34.10629,6.14492
29,180,FALSE,28.12637,28.14303
29,181,FALSE,35.03766,33.0792
29,182,FALSE,10.01243,6.13852
29,183,FALSE,35.02521,6.09273
29,184,FALSE,37.10404,6.11148
29,185,FALSE,28.12112,6.10765
29,186,FALSE,37.13413,6.06638
29,188,FALSE,37.02387,1.14578
29,189,FALSE,34.13052,34.14105
29,190,FALSE,23.01201,6.13873
29,191,FALSE,30.11705,6.06123
29,192,FALSE,25.06379,6.03683
29,193,FALSE,35.08831,36.03349
29,194,FALSE,25.00126,6.1217
29,195,FALSE,28.09757,6.08665
29,197,FALSE,29.00402,2.11536
29,198,FALSE,25.11995,6.08609
29,199,FALSE,30.05024,6.10741
29,200,FALSE,6.02223,6.03055
29,201,FALSE,5.10905,6.1223
29,202,FALSE,37.07895,37.08307
29,203,FALSE,30.12904,30.1111
29,204,FALSE,30.13549,4.04915
29,206,FALSE,30.0589,2.12258
29,207,FALSE,28.13429,6.08026
29,208,FALSE,5.14399,5.07415
29,209,FALSE,28.08505,28.07398
29,210,FALSE,28.14198,28.10968
29,211,FALSE,28.01553,33.05559
29,212,FALSE,5.09795,4.14322
29,213,FALSE,13.10084,5.10949
29,216,FALSE,28.11691,6.09735
29,217,FALSE,29.12657,6.14094
29,218,FALSE,30.07425,6.07441
29,219,FALSE,25.01189,6.1221
29,222,FALSE,28.09839,5.14278
29,225,FALSE,33.09408,33.14416
29,226,FALSE,35.02802,6.099
29,227,FALSE,37.05116,34.10448
29,229,FALSE,33.13636,33.07046
29,230,FALSE,33.07599,33.04069
29,233,FALSE,30.12298,6.01127
29,234,FALSE,30.04898,33.00247
29,235,FALSE,30.04241,33.05851
29,236,FALSE,4.03903,4.01418
29,237,FALSE,5.02758,6.11555
29,242,FALSE,24.053,4.00376
29,243,FALSE,6.05212,6.06305
29,251,FALSE,34.08314,34.0844
29,252,FALSE,28.10628,6.14112
29,253,FALSE,30.00978,4.08426
29,254,FALSE,4.07792,1.00719
29,255,FALSE,13.04606,3.09157
29,256,FALSE,30.0609,2.00639
29,257,FALSE,20.10223,4.11104
29,258,FALSE,18.00254,5.09289
29,259,FALSE,5.05712,33.02366
29,260,FALSE,5.05362,5.10056
29,262,FALSE,36.14481,1.07307
29,263,FALSE,6.09881,3.05566
29,264,FALSE,29.09791,6.122
29,265,FALSE,6.13047,5.14163
29,270,FALSE,6.08837,33.06037
29,271,FALSE,28.0803,6.02363
29,272,FALSE,5.14242,6.11622
29,273,FALSE,5.10829,6.02813
29,274,FALSE,5.14511,6.04322
29,275,FALSE,6.04647,33.0491
29,280,FALSE,5.07689,3.11543
29,289,FALSE,29.08374,5.13716
29,290,FALSE,6.13002,6.12574
29,291,FALSE,6.1433,6.14479
29,292,FALSE,6.12094,5.01298
29,293,FALSE,30.14719,15.05355
29,294,FALSE,10.02225,10.01763
29,295,FALSE,36.12917,25.05247
29,296,FALSE,4.12125,20.01055
29,297,FALSE,35.09775,6.02408
29,298,FALSE,33.14606,2.03263
29,299,FALSE,34.08237,6.09404
29,300,FALSE,33.12865,4.12848
29,301,FALSE,33.12791,4.10548
29,302,FALSE,35.04205,5.10394
29,303,FALSE,33.12596,5.08983
29,308,FALSE,31.0657,5.0416
29,317,FALSE,22.13753,4.01006
29,318,FALSE,36.09107,4.12192
29,319,FALSE,30.14718,5.0573
29,320,FALSE,27.04985,4.11608
29,321,FALSE,34.00883,3.11676
29,322,FALSE,18.12237,5.09091
29,323,FALSE,17.04346,2.1004
29,324,FALSE,23.03595,1.03582
29,325,FALSE,25.09794,2.14589
29,326,FALSE,18.09063,3.13814
29,328,FALSE,25.03602,5.14647
29,329,FALSE,31.03282,6.14027
29,330,FALSE,28.0141,6.06895
29,331,FALSE,20.09625,5.07811
29,332,FALSE,20.09997,6.09117
29,333,FALSE,30.10584,33.08617
29,334,FALSE,6.03685,6.05897
29,335,FALSE,30.0944,5.03561
29,336,FALSE,30.14513,5.0067
29,337,FALSE,25.09463,6.03499
29,339,FALSE,28.10326,5.00386
29,340,TRUE,1.06919,1
29,341,TRUE,25.0159,1
29,342,FALSE,5.08286,36.07383
29,343,TRUE,1,1
29,346,FALSE,27.09391,6.02192
29,347,FALSE,33.06026,6.06396
29,348,FALSE,27.07754,6.05353
29,349,FALSE,25.05009,1.03737
29,350,FALSE,29.12067,28.14414
29,351,FALSE,25.05588,6.12805
29,352,FALSE,34.02035,6.13395
29,353,FALSE,37.08116,34.11371
29,354,FALSE,34.04402,34.11991
29,355,FALSE,23.11522,4.06998
29,357,FALSE,29.12856,5.09324
29,358,FALSE,28.14146,6.06915
29,359,FALSE,32.13669,6.00425
29,361,FALSE,25.10291,6.06378
29,363,FALSE,35.0519,35.11203
29,364,FALSE,35.07721,35.08526
29,365,FALSE,23.14001,3.06063
29,366,FALSE,5.12681,5.13197
29,367,FALSE,35.00528,35.02809
29,370,FALSE,28.12706,6.09548
29,371,FALSE,33.04047,6.13767
29,372,FALSE,33.0072,6.14622
29,373,FALSE,6.09883,6.09727
29,374,FALSE,37.02048,1.06086
29,375,FALSE,23.07937,5.00342
29,376,FALSE,5.12012,6.09043
29,377,FALSE,1,2.08978
29,378,FALSE,28.1068,33.01596
29,379,FALSE,5.11201,28.05672
29,380,FALSE,33.03387,34.00432
29,381,FALSE,5.0921,6.01638
29,383,FALSE,30.11599,5.10233
29,384,FALSE,28.04581,6.11158
29,385,FALSE,25.14649,3.10283
29,386,FALSE,27.11796,1.04599
29,387,FALSE,34.12851,1.07665
29,388,FALSE,5.05858,4.07905
29,389,FALSE,7.10733,2.0377
29,390,FALSE,27.12337,3.0734
29,391,FALSE,23.02124,2.03404
29,394,FALSE,30.01562,5.06439
29,395,FALSE,2.06218,35.03049
29,396,FALSE,3.12214,35.10556
29,397,FALSE,4.12391,35.12121
29,398,FALSE,33.02104,35.11517
29,403,FALSE,19.05648,6.05315
29,404,FALSE,34.13306,35.06084
29,405,FALSE,5.14731,35.0959
29,406,FALSE,4.0152,6.07272
29,407,FALSE,28.07111,29.11588
29,408,TRUE,4.10405,1
29,412,FALSE,34.14495,10.08066
29,413,FALSE,15.0154,20.10437
29,414,FALSE,31.05004,10.11386
29,415,FALSE,28.04855,30.07512
29,416,FALSE,20.05612,33.06334
29,417,FALSE,23.14248,6.14091
29,418,FALSE,35.03671,35.08896
29,419,FALSE,33.06073,33.13393
29,420,FALSE,33.07097,33.08649
29,421,FALSE,33.08575,33.0979
29,422,FALSE,30.05622,6.09058
29,423,FALSE,23.01283,6.09315
29,425,FALSE,5.07911,6.01623
29,426,FALSE,33.14223,6.04302
29,427,FALSE,6.11863,6.05719
29,428,FALSE,33.1264,33.11119
29,429,FALSE,28.03092,33.14405
30,1,FALSE,23.0749,6.06315
30,3,FALSE,4.00089,4.04182
30,5,FALSE,37.03597,6.01276
30,6,FALSE,33.00189,5.11592
30,7,FALSE,1,4.03002
30,9,FALSE,5.12484,5.00457
30,10,FALSE,4.10571,5.07329
30,11,FALSE,1,6.13492
30,13,FALSE,6.0545,6.08564
30,17,FALSE,28.11353,6.03759
30,18,FALSE,6.05774,6.02574
30,19,TRUE,33.1062,1
30,21,FALSE,18.11576,6.08405
30,22,FALSE,6.12435,6.12634
30,25,FALSE,19.0603,6.007
30,29,FALSE,5.10208,4.03983
30,30,FALSE,6.1328,6.08645
30,69,FALSE,24.07716,2.05855
30,70,FALSE,23.0945,28.06213
30,71,FALSE,6.0632,6.06495
30,72,FALSE,33.01956,33.0226
30,73,FALSE,28.14396,28.12501
30,74,FALSE,33.05411,33.06684
30,75,FALSE,33.13757,34.04032
30,76,FALSE,28.08075,6.12049
